event_id,event_type,failure_type,payment_method,retry_count,customer_id,merchant_id,amount,v2_action,oracle_action,oracle_recovered,v2_recovered,regret,correct_action,value_band
EVT_00098513,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,1,CUS_001373,MER_00020,5062.85,,RECOVERY_REMINDER,5062.85,0.0,5062.85,False,₹5K–₹10K
EVT_00009318,PAYMENT_FAILURE,ISSUER_DECLINE,NETBANKING,1,CUS_001532,MER_00115,7623.21,RECOVERY_REMINDER,RETRY_LATER,7623.21,1355.54,6267.67,False,₹5K–₹10K
EVT_00041658,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000247,MER_00145,4371.99,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00090124,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001961,MER_00142,5721.35,,ALTERNATIVE_PAYMENT,5721.35,0.0,5721.35,False,₹5K–₹10K
EVT_00048897,PAYMENT_FAILURE,TIMEOUT,CARD,1,CUS_000604,MER_00157,18147.06,,ALTERNATIVE_PAYMENT,18147.06,0.0,18147.06,False,₹10K–₹25K
EVT_00092617,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001152,MER_00081,7778.86,,ALTERNATIVE_PAYMENT,7778.86,0.0,7778.86,False,₹5K–₹10K
EVT_00051976,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000685,MER_00056,3825.63,,ALTERNATIVE_PAYMENT,3825.63,0.0,3825.63,False,₹2K–₹5K
EVT_00001464,CHECKOUT_ABANDONMENT,,WALLET,0,CUS_001083,MER_00140,4738.0,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,4738.0,1607.6,3130.4,False,₹2K–₹5K
EVT_00060474,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001660,MER_00087,4811.11,,ALTERNATIVE_PAYMENT,4811.11,0.0,4811.11,False,₹2K–₹5K
EVT_00041826,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,1,CUS_001970,MER_00009,2551.94,,RECOVERY_REMINDER,2551.94,0.0,2551.94,False,₹2K–₹5K
EVT_00081155,PAYMENT_FAILURE,TIMEOUT,CARD,0,CUS_000593,MER_00097,19481.88,,ALTERNATIVE_PAYMENT,19481.88,0.0,19481.88,False,₹10K–₹25K
EVT_00006035,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,CUS_000070,MER_00068,48356.56,ALTERNATIVE_PAYMENT,HUMAN_ESCALATION,48356.56,12000.02,36356.53999999999,False,>₹25K
EVT_00064494,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_001262,MER_00073,8587.35,,ALTERNATIVE_PAYMENT,8587.35,0.0,8587.35,False,₹5K–₹10K
EVT_00066473,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,1,CUS_001168,MER_00102,1385.6,,RECOVERY_REMINDER,1385.6,0.0,1385.6,False,<=₹2K
EVT_00031470,PAYMENT_FAILURE,NETWORK_ERROR,WALLET,0,CUS_000727,MER_00012,6685.15,,ALTERNATIVE_PAYMENT,6685.15,0.0,6685.15,False,₹5K–₹10K
EVT_00070074,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000064,MER_00193,649.35,,ALTERNATIVE_PAYMENT,649.35,0.0,649.35,False,<=₹2K
EVT_00058194,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,CUS_001012,MER_00167,36695.3,,RETRY_LATER,36695.3,0.0,36695.3,False,>₹25K
EVT_00008935,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,0,CUS_000966,MER_00190,9686.18,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0.0,16086.1,-16086.1,True,₹5K–₹10K
EVT_00081832,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,CUS_001517,MER_00156,3998.22,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00042050,PAYMENT_FAILURE,TIMEOUT,UPI,0,CUS_000634,MER_00158,5981.1,,ALTERNATIVE_PAYMENT,5981.1,0.0,5981.1,False,₹5K–₹10K
EVT_00031361,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,0,CUS_001411,MER_00020,853.76,,RECOVERY_REMINDER,853.76,0.0,853.76,False,<=₹2K
EVT_00048562,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000248,MER_00159,1838.08,,ALTERNATIVE_PAYMENT,1838.08,0.0,1838.08,False,<=₹2K
EVT_00092582,PAYMENT_FAILURE,TIMEOUT,WALLET,0,CUS_000438,MER_00074,1007.56,,ALTERNATIVE_PAYMENT,1007.56,0.0,1007.56,False,<=₹2K
EVT_00035673,CHECKOUT_ABANDONMENT,,WALLET,0,CUS_001864,MER_00133,1282.7,,RECOVERY_REMINDER,1282.7,0.0,1282.7,False,<=₹2K
EVT_00019225,PAYMENT_FAILURE,TIMEOUT,UPI,1,CUS_000889,MER_00021,1744.48,,ALTERNATIVE_PAYMENT,1744.48,0.0,1744.48,False,<=₹2K
EVT_00067425,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,0,CUS_000239,MER_00079,5323.35,,ALTERNATIVE_PAYMENT,5323.35,0.0,5323.35,False,₹5K–₹10K
EVT_00039644,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,1,CUS_001323,MER_00132,11467.21,,ALTERNATIVE_PAYMENT,11467.21,0.0,11467.21,False,₹10K–₹25K
EVT_00023659,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000940,MER_00140,3006.77,,RECOVERY_REMINDER,3006.77,0.0,3006.77,False,₹2K–₹5K
EVT_00036368,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,CUS_001045,MER_00076,1005.73,,ALTERNATIVE_PAYMENT,1005.73,0.0,1005.73,False,<=₹2K
EVT_00084382,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,WALLET,0,CUS_001868,MER_00140,1591.34,,ALTERNATIVE_PAYMENT,1591.34,0.0,1591.34,False,<=₹2K
EVT_00063007,PAYMENT_FAILURE,NETWORK_ERROR,NETBANKING,1,CUS_001128,MER_00078,4347.12,,ALTERNATIVE_PAYMENT,4347.12,0.0,4347.12,False,₹2K–₹5K
EVT_00002456,PAYMENT_FAILURE,TIMEOUT,CARD,2,CUS_001881,MER_00118,15857.32,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,15857.32,1794.51,14062.81,True,₹10K–₹25K
EVT_00045457,CHECKOUT_ABANDONMENT,,WALLET,0,CUS_001938,MER_00028,5380.29,,ALTERNATIVE_PAYMENT,5380.29,0.0,5380.29,False,₹5K–₹10K
EVT_00053734,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,1,CUS_000189,MER_00082,7763.9,,ALTERNATIVE_PAYMENT,7763.9,0.0,7763.9,False,₹5K–₹10K
EVT_00062251,CHECKOUT_ABANDONMENT,,WALLET,0,CUS_000691,MER_00129,7790.08,,ALTERNATIVE_PAYMENT,7790.08,0.0,7790.08,False,₹5K–₹10K
EVT_00000854,PAYMENT_FAILURE,TIMEOUT,CARD,2,CUS_000670,MER_00121,36873.07,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,36873.07,9062.97,27810.1,False,>₹25K
EVT_00051530,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,1,CUS_000591,MER_00135,4729.96,,ALTERNATIVE_PAYMENT,4729.96,0.0,4729.96,False,₹2K–₹5K
EVT_00073482,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000406,MER_00103,4830.32,,RETRY_LATER,4830.32,0.0,4830.32,False,₹2K–₹5K
EVT_00094246,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,3,CUS_000515,MER_00148,2330.61,,ALTERNATIVE_PAYMENT,2330.61,0.0,2330.61,False,₹2K–₹5K
EVT_00037317,PAYMENT_FAILURE,TIMEOUT,UPI,2,CUS_000595,MER_00027,4952.86,,RECOVERY_REMINDER,4952.86,0.0,4952.86,False,₹2K–₹5K
EVT_00044607,PAYMENT_FAILURE,TIMEOUT,UPI,0,CUS_000017,MER_00163,1600.62,,RECOVERY_REMINDER,1600.62,0.0,1600.62,False,<=₹2K
EVT_00076600,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,1,CUS_001588,MER_00006,1853.44,,ALTERNATIVE_PAYMENT,1853.44,0.0,1853.44,False,<=₹2K
EVT_00047264,PAYMENT_FAILURE,TIMEOUT,CARD,3,CUS_001722,MER_00002,2009.79,,ALTERNATIVE_PAYMENT,2009.79,0.0,2009.79,False,₹2K–₹5K
EVT_00058755,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,NETBANKING,2,CUS_001484,MER_00145,3905.13,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00054002,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000100,MER_00108,3108.73,,RECOVERY_REMINDER,3108.73,0.0,3108.73,False,₹2K–₹5K
EVT_00047767,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,CUS_001751,MER_00145,2745.78,,ALTERNATIVE_PAYMENT,2745.78,0.0,2745.78,False,₹2K–₹5K
EVT_00056226,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000869,MER_00039,1996.63,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00004626,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001340,MER_00182,771.41,RETRY_LATER,RECOVERY_REMINDER,771.41,0.0,771.41,False,<=₹2K
EVT_00019091,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,2,CUS_000671,MER_00167,5694.98,,ALTERNATIVE_PAYMENT,5694.98,0.0,5694.98,False,₹5K–₹10K
EVT_00028300,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000088,MER_00178,3395.45,,ALTERNATIVE_PAYMENT,3395.45,0.0,3395.45,False,₹2K–₹5K
EVT_00083434,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,CUS_000698,MER_00174,271.29,,ALTERNATIVE_PAYMENT,271.29,0.0,271.29,False,<=₹2K
EVT_00060863,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000228,MER_00122,74801.16,,ALTERNATIVE_PAYMENT,74801.16,0.0,74801.16,False,>₹25K
EVT_00025939,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001148,MER_00183,5343.43,,ALTERNATIVE_PAYMENT,5343.43,0.0,5343.43,False,₹5K–₹10K
EVT_00012901,PAYMENT_FAILURE,TIMEOUT,UPI,3,CUS_001616,MER_00167,6080.79,,ALTERNATIVE_PAYMENT,6080.79,0.0,6080.79,False,₹5K–₹10K
EVT_00055329,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,1,CUS_001001,MER_00145,25467.87,,ALTERNATIVE_PAYMENT,25467.87,0.0,25467.87,False,>₹25K
EVT_00080646,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000542,MER_00170,18570.68,,RECOVERY_REMINDER,18570.68,0.0,18570.68,False,₹10K–₹25K
EVT_00052632,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,WALLET,1,CUS_000378,MER_00076,2149.77,,ALTERNATIVE_PAYMENT,2149.77,0.0,2149.77,False,₹2K–₹5K
EVT_00046384,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001597,MER_00001,9615.49,,ALTERNATIVE_PAYMENT,9615.49,0.0,9615.49,False,₹5K–₹10K
EVT_00078382,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,1,CUS_001622,MER_00036,8810.35,,ALTERNATIVE_PAYMENT,8810.35,0.0,8810.35,False,₹5K–₹10K
EVT_00023051,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,0,CUS_001939,MER_00071,45225.22,,RECOVERY_REMINDER,45225.22,0.0,45225.22,False,>₹25K
EVT_00065483,SUBSCRIPTION_FAILURE,,WALLET,0,CUS_000394,MER_00003,2535.48,,ALTERNATIVE_PAYMENT,2535.48,0.0,2535.48,False,₹2K–₹5K
EVT_00065455,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,CUS_000159,MER_00085,1758.96,,ALTERNATIVE_PAYMENT,1758.96,0.0,1758.96,False,<=₹2K
EVT_00071702,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000182,MER_00112,2755.2,,ALTERNATIVE_PAYMENT,2755.2,0.0,2755.2,False,₹2K–₹5K
EVT_00016168,SUBSCRIPTION_FAILURE,,NETBANKING,0,CUS_001475,MER_00024,14372.94,,ALTERNATIVE_PAYMENT,14372.94,0.0,14372.94,False,₹10K–₹25K
EVT_00004306,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001009,MER_00188,8488.23,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,8488.23,1444.86,7043.37,False,₹5K–₹10K
EVT_00096177,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,0,CUS_000684,MER_00190,2683.66,,ALTERNATIVE_PAYMENT,2683.66,0.0,2683.66,False,₹2K–₹5K
EVT_00002859,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,CUS_001210,MER_00164,6648.29,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0.0,16006.07,-16006.07,True,₹5K–₹10K
EVT_00023803,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001729,MER_00095,21773.79,,ALTERNATIVE_PAYMENT,21773.79,0.0,21773.79,False,₹10K–₹25K
EVT_00010339,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,0,CUS_000860,MER_00165,3904.16,,ALTERNATIVE_PAYMENT,3904.16,0.0,3904.16,False,₹2K–₹5K
EVT_00001035,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,2,CUS_001237,MER_00135,5169.05,RECOVERY_REMINDER,RETRY_LATER,5169.05,529.43,4639.62,False,₹5K–₹10K
EVT_00085141,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,2,CUS_001924,MER_00199,1266.28,,RECOVERY_REMINDER,1266.28,0.0,1266.28,False,<=₹2K
EVT_00047989,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,CUS_001531,MER_00089,8622.08,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00009429,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,0,CUS_001785,MER_00085,5140.57,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,5140.57,0.0,5140.57,True,₹5K–₹10K
EVT_00075992,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001293,MER_00098,378.75,,ALTERNATIVE_PAYMENT,378.75,0.0,378.75,False,<=₹2K
EVT_00030247,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000175,MER_00077,2376.08,,ALTERNATIVE_PAYMENT,2376.08,0.0,2376.08,False,₹2K–₹5K
EVT_00011245,CHECKOUT_ABANDONMENT,,WALLET,0,CUS_001832,MER_00066,6844.14,,ALTERNATIVE_PAYMENT,6844.14,0.0,6844.14,False,₹5K–₹10K
EVT_00043716,PAYMENT_FAILURE,NETWORK_ERROR,UPI,2,CUS_000761,MER_00036,506.67,,RECOVERY_REMINDER,506.67,0.0,506.67,False,<=₹2K
EVT_00061198,PAYMENT_FAILURE,NETWORK_ERROR,NETBANKING,3,CUS_001129,MER_00074,2847.71,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00087512,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000210,MER_00045,1940.98,,RECOVERY_REMINDER,1940.98,0.0,1940.98,False,<=₹2K
EVT_00029963,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001180,MER_00096,8265.94,,RECOVERY_REMINDER,8265.94,0.0,8265.94,False,₹5K–₹10K
EVT_00093096,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,1,CUS_001030,MER_00100,12420.01,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹10K–₹25K
EVT_00011520,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000408,MER_00181,1934.61,,ALTERNATIVE_PAYMENT,1934.61,0.0,1934.61,False,<=₹2K
EVT_00038041,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,0,CUS_000308,MER_00179,6173.28,,ALTERNATIVE_PAYMENT,6173.28,0.0,6173.28,False,₹5K–₹10K
EVT_00010813,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000184,MER_00142,38737.42,,ALTERNATIVE_PAYMENT,38737.42,0.0,38737.42,False,>₹25K
EVT_00029495,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000591,MER_00185,2580.7,,ALTERNATIVE_PAYMENT,2580.7,0.0,2580.7,False,₹2K–₹5K
EVT_00077111,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001417,MER_00087,2975.6,,ALTERNATIVE_PAYMENT,2975.6,0.0,2975.6,False,₹2K–₹5K
EVT_00025388,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001081,MER_00090,6556.22,,ALTERNATIVE_PAYMENT,6556.22,0.0,6556.22,False,₹5K–₹10K
EVT_00042183,PAYMENT_FAILURE,TIMEOUT,UPI,3,CUS_001572,MER_00112,15559.4,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹10K–₹25K
EVT_00073754,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,3,CUS_001905,MER_00015,3950.76,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00007845,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,1,CUS_000067,MER_00079,4904.84,RECOVERY_REMINDER,HUMAN_ESCALATION,4904.84,4743.14,161.69999999999982,False,₹2K–₹5K
EVT_00057356,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000284,MER_00121,3979.71,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00045741,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,1,CUS_000825,MER_00121,3171.06,,ALTERNATIVE_PAYMENT,3171.06,0.0,3171.06,False,₹2K–₹5K
EVT_00064557,PAYMENT_FAILURE,NETWORK_ERROR,UPI,0,CUS_001721,MER_00046,608.91,,RECOVERY_REMINDER,608.91,0.0,608.91,False,<=₹2K
EVT_00040498,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000196,MER_00098,8588.65,,ALTERNATIVE_PAYMENT,8588.65,0.0,8588.65,False,₹5K–₹10K
EVT_00084428,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001261,MER_00177,33099.55,,ALTERNATIVE_PAYMENT,33099.55,0.0,33099.55,False,>₹25K
EVT_00032481,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_000148,MER_00050,3310.02,,RECOVERY_REMINDER,3310.02,0.0,3310.02,False,₹2K–₹5K
EVT_00031508,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,3,CUS_000888,MER_00064,11447.66,,ALTERNATIVE_PAYMENT,11447.66,0.0,11447.66,False,₹10K–₹25K
EVT_00086092,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,CUS_001158,MER_00140,1493.35,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00021698,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,NETBANKING,3,CUS_000088,MER_00050,3833.86,,ALTERNATIVE_PAYMENT,3833.86,0.0,3833.86,False,₹2K–₹5K
EVT_00077358,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,CUS_001124,MER_00089,1597.47,,ALTERNATIVE_PAYMENT,1597.47,0.0,1597.47,False,<=₹2K
EVT_00007753,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,1,CUS_000756,MER_00196,4879.5,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,4879.5,0.0,4879.5,False,₹2K–₹5K
EVT_00063414,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,CUS_001222,MER_00067,7233.11,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00054705,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,3,CUS_001959,MER_00056,4374.68,,ALTERNATIVE_PAYMENT,4374.68,0.0,4374.68,False,₹2K–₹5K
EVT_00093241,PAYMENT_FAILURE,NETWORK_ERROR,CARD,3,CUS_001687,MER_00024,3578.1,,ALTERNATIVE_PAYMENT,3578.1,0.0,3578.1,False,₹2K–₹5K
EVT_00021772,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001731,MER_00139,1931.09,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00046421,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,1,CUS_001628,MER_00049,10023.3,,HUMAN_ESCALATION,10023.3,0.0,10023.3,False,₹10K–₹25K
EVT_00042604,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,CUS_000507,MER_00028,3719.09,,ALTERNATIVE_PAYMENT,3719.09,0.0,3719.09,False,₹2K–₹5K
EVT_00076227,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,1,CUS_000596,MER_00193,1594.02,,RECOVERY_REMINDER,1594.02,0.0,1594.02,False,<=₹2K
EVT_00059983,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001905,MER_00014,7072.51,,RETRY_LATER,7072.51,0.0,7072.51,False,₹5K–₹10K
EVT_00053678,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,NETBANKING,2,CUS_001443,MER_00049,1880.27,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00016323,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,2,CUS_001601,MER_00077,4433.56,,ALTERNATIVE_PAYMENT,4433.56,0.0,4433.56,False,₹2K–₹5K
EVT_00043272,PAYMENT_FAILURE,ISSUER_DECLINE,WALLET,3,CUS_001832,MER_00085,2578.07,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00092006,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,1,CUS_000757,MER_00039,21316.06,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹10K–₹25K
EVT_00018615,PAYMENT_FAILURE,TIMEOUT,UPI,1,CUS_001693,MER_00099,1455.29,,RETRY_LATER,1455.29,0.0,1455.29,False,<=₹2K
EVT_00030737,PAYMENT_FAILURE,NETWORK_ERROR,CARD,2,CUS_001572,MER_00187,33977.16,,ALTERNATIVE_PAYMENT,33977.16,0.0,33977.16,False,>₹25K
EVT_00083587,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,CUS_001618,MER_00013,12467.88,,ALTERNATIVE_PAYMENT,12467.88,0.0,12467.88,False,₹10K–₹25K
EVT_00051098,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,0,CUS_001789,MER_00159,8683.98,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00038805,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,2,CUS_001144,MER_00152,5548.58,,ALTERNATIVE_PAYMENT,5548.58,0.0,5548.58,False,₹5K–₹10K
EVT_00081354,PAYMENT_FAILURE,NETWORK_ERROR,CARD,1,CUS_001750,MER_00162,2891.12,,RECOVERY_REMINDER,2891.12,0.0,2891.12,False,₹2K–₹5K
EVT_00046501,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001809,MER_00050,3928.82,,RECOVERY_REMINDER,3928.82,0.0,3928.82,False,₹2K–₹5K
EVT_00007372,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000385,MER_00161,26957.53,ALTERNATIVE_PAYMENT,RETRY_LATER,26957.53,3375.64,23581.89,False,>₹25K
EVT_00057965,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,2,CUS_000291,MER_00117,11510.73,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹10K–₹25K
EVT_00027357,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,1,CUS_000633,MER_00119,4764.47,,ALTERNATIVE_PAYMENT,4764.47,0.0,4764.47,False,₹2K–₹5K
EVT_00013585,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001235,MER_00163,4691.35,,ALTERNATIVE_PAYMENT,4691.35,0.0,4691.35,False,₹2K–₹5K
EVT_00003664,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000738,MER_00109,2855.89,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,2855.89,3290.55,-434.6600000000003,False,₹2K–₹5K
EVT_00011814,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,WALLET,0,CUS_000209,MER_00014,5508.25,,ALTERNATIVE_PAYMENT,5508.25,0.0,5508.25,False,₹5K–₹10K
EVT_00006771,SUBSCRIPTION_FAILURE,,NETBANKING,0,CUS_001925,MER_00075,9319.03,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,0.0,3405.24,-3405.24,False,₹5K–₹10K
EVT_00077407,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000944,MER_00079,2503.71,,ALTERNATIVE_PAYMENT,2503.71,0.0,2503.71,False,₹2K–₹5K
EVT_00004902,PAYMENT_FAILURE,TIMEOUT,CARD,2,CUS_000909,MER_00172,6561.11,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,6561.11,0.0,6561.11,True,₹5K–₹10K
EVT_00036413,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,WALLET,2,CUS_001925,MER_00117,5490.86,,RECOVERY_REMINDER,5490.86,0.0,5490.86,False,₹5K–₹10K
EVT_00014883,PAYMENT_FAILURE,TIMEOUT,UPI,0,CUS_000751,MER_00137,3571.44,,ALTERNATIVE_PAYMENT,3571.44,0.0,3571.44,False,₹2K–₹5K
EVT_00082556,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_000838,MER_00106,4041.33,,RECOVERY_REMINDER,4041.33,0.0,4041.33,False,₹2K–₹5K
EVT_00083232,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,0,CUS_001312,MER_00098,5142.54,,RECOVERY_REMINDER,5142.54,0.0,5142.54,False,₹5K–₹10K
EVT_00045179,PAYMENT_FAILURE,NETWORK_ERROR,WALLET,1,CUS_000633,MER_00113,6091.32,,ALTERNATIVE_PAYMENT,6091.32,0.0,6091.32,False,₹5K–₹10K
EVT_00029152,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000489,MER_00175,6540.72,,ALTERNATIVE_PAYMENT,6540.72,0.0,6540.72,False,₹5K–₹10K
EVT_00024500,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,3,CUS_000363,MER_00150,20209.7,,ALTERNATIVE_PAYMENT,20209.7,0.0,20209.7,False,₹10K–₹25K
EVT_00014142,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001382,MER_00064,8716.85,,ALTERNATIVE_PAYMENT,8716.85,0.0,8716.85,False,₹5K–₹10K
EVT_00085209,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000159,MER_00062,1859.84,,RECOVERY_REMINDER,1859.84,0.0,1859.84,False,<=₹2K
EVT_00014897,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001190,MER_00182,2904.28,,ALTERNATIVE_PAYMENT,2904.28,0.0,2904.28,False,₹2K–₹5K
EVT_00011417,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000303,MER_00138,2491.04,,ALTERNATIVE_PAYMENT,2491.04,0.0,2491.04,False,₹2K–₹5K
