event_id,event_type,failure_type,payment_method,retry_count,amount,customer_id,merchant_id,checkout_duration_seconds,payment_page_reached,payment_attempted,chosen_action,revenue_recovered,success,oracle_action,oracle_recovered,regret,action_match
EVT_00000988,PAYMENT_FAILURE,TIMEOUT,NETBANKING,2,1299.11,CUS_000284,MER_00029,0,False,False,ALTERNATIVE_PAYMENT,1299.11,1.0,ALTERNATIVE_PAYMENT,1299.11,0.0,True
EVT_00000989,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,3,4132.09,CUS_001400,MER_00159,0,False,False,ALTERNATIVE_PAYMENT,4132.09,1.0,ALTERNATIVE_PAYMENT,4132.09,0.0,True
EVT_00001005,CHECKOUT_ABANDONMENT,,UPI,0,4183.34,CUS_001981,MER_00054,576,False,False,RECOVERY_REMINDER,4183.34,1.0,ALTERNATIVE_PAYMENT,4183.34,0.0,False
EVT_00001007,PAYMENT_FAILURE,TIMEOUT,UPI,2,3862.91,CUS_000457,MER_00003,0,False,False,ALTERNATIVE_PAYMENT,3862.91,1.0,ALTERNATIVE_PAYMENT,3862.91,0.0,True
EVT_00001008,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,3,4960.48,CUS_000519,MER_00041,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001010,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,NETBANKING,2,4643.77,CUS_001651,MER_00137,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,4643.77,4643.77,False
EVT_00001012,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,2940.68,CUS_001527,MER_00179,0,False,False,ALTERNATIVE_PAYMENT,2940.68,1.0,ALTERNATIVE_PAYMENT,2940.68,0.0,True
EVT_00001021,PAYMENT_FAILURE,TIMEOUT,CARD,3,1719.32,CUS_000817,MER_00003,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,1719.32,1719.32,False
EVT_00001035,CHECKOUT_ABANDONMENT,,CARD,0,529.43,CUS_000891,MER_00078,218,True,False,RECOVERY_REMINDER,529.43,1.0,RECOVERY_REMINDER,529.43,0.0,True
EVT_00001041,CHECKOUT_ABANDONMENT,,UPI,0,6742.86,CUS_000190,MER_00186,883,True,False,RECOVERY_REMINDER,6742.86,1.0,ALTERNATIVE_PAYMENT,6742.86,0.0,False
EVT_00001047,SUBSCRIPTION_FAILURE,,UPI,0,3930.1,CUS_000959,MER_00174,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,3930.1,3930.1,False
EVT_00001056,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,2,8586.36,CUS_000316,MER_00195,0,False,False,ALTERNATIVE_PAYMENT,8586.36,1.0,ALTERNATIVE_PAYMENT,8586.36,0.0,True
EVT_00001058,PAYMENT_FAILURE,TIMEOUT,CARD,2,3198.05,CUS_001044,MER_00136,0,False,False,ALTERNATIVE_PAYMENT,3198.05,1.0,ALTERNATIVE_PAYMENT,3198.05,0.0,True
EVT_00001059,PAYMENT_FAILURE,ISSUER_DECLINE,WALLET,3,7677.56,CUS_000993,MER_00104,0,False,False,ALTERNATIVE_PAYMENT,7677.56,1.0,ALTERNATIVE_PAYMENT,7677.56,0.0,True
EVT_00001072,SUBSCRIPTION_FAILURE,,NETBANKING,0,2316.88,CUS_001855,MER_00092,0,False,False,ALTERNATIVE_PAYMENT,2316.88,1.0,ALTERNATIVE_PAYMENT,2316.88,0.0,True
EVT_00001078,CHECKOUT_ABANDONMENT,,UPI,0,5116.45,CUS_001720,MER_00073,142,True,False,RECOVERY_REMINDER,0.0,0.0,ALTERNATIVE_PAYMENT,5116.45,5116.45,False
EVT_00001097,CHECKOUT_ABANDONMENT,,UPI,0,2652.59,CUS_001928,MER_00137,776,True,False,RECOVERY_REMINDER,2652.59,1.0,ALTERNATIVE_PAYMENT,2652.59,0.0,False
EVT_00001098,PAYMENT_FAILURE,TIMEOUT,WALLET,0,12698.63,CUS_000643,MER_00036,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,12698.63,12698.63,False
EVT_00001100,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,6593.31,CUS_000815,MER_00084,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001104,PAYMENT_FAILURE,TIMEOUT,UPI,0,12997.43,CUS_000374,MER_00034,0,False,False,ALTERNATIVE_PAYMENT,12997.43,1.0,ALTERNATIVE_PAYMENT,12997.43,0.0,True
EVT_00001123,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,2,9769.08,CUS_000863,MER_00080,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001136,CHECKOUT_ABANDONMENT,,UPI,0,589.2,CUS_001408,MER_00158,192,True,False,RECOVERY_REMINDER,589.2,1.0,ALTERNATIVE_PAYMENT,589.2,0.0,False
EVT_00001146,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,0,1004.7,CUS_001479,MER_00087,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001157,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,1,6844.02,CUS_000841,MER_00105,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,6844.02,6844.02,False
EVT_00001165,SUBSCRIPTION_FAILURE,,CARD,0,8590.33,CUS_001265,MER_00067,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001166,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,2,4315.38,CUS_001612,MER_00140,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,4315.38,4315.38,False
EVT_00001167,SUBSCRIPTION_FAILURE,,NETBANKING,0,2195.06,CUS_001151,MER_00106,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001187,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,1,2058.89,CUS_000866,MER_00022,0,False,False,ALTERNATIVE_PAYMENT,2058.89,1.0,ALTERNATIVE_PAYMENT,2058.89,0.0,True
EVT_00001204,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,3,22781.37,CUS_000733,MER_00155,0,False,False,ALTERNATIVE_PAYMENT,22781.37,1.0,ALTERNATIVE_PAYMENT,22781.37,0.0,True
EVT_00001211,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,5675.73,CUS_000557,MER_00177,0,False,False,ALTERNATIVE_PAYMENT,5675.73,1.0,ALTERNATIVE_PAYMENT,5675.73,0.0,True
EVT_00001218,PAYMENT_FAILURE,TIMEOUT,CARD,1,2285.7,CUS_001915,MER_00049,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,2285.7,2285.7,False
EVT_00001219,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,8437.64,CUS_000732,MER_00106,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,8437.64,8437.64,False
EVT_00001222,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,3,2277.25,CUS_000755,MER_00133,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001224,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,0,12819.78,CUS_000639,MER_00032,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,12819.78,12819.78,False
EVT_00001246,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,1,19491.24,CUS_001475,MER_00145,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,19491.24,19491.24,False
EVT_00001249,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,0,1057.5,CUS_001203,MER_00157,0,False,False,ALTERNATIVE_PAYMENT,1057.5,1.0,ALTERNATIVE_PAYMENT,1057.5,0.0,True
EVT_00001262,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,WALLET,0,2145.28,CUS_001788,MER_00058,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,2145.28,2145.28,False
EVT_00001264,SUBSCRIPTION_FAILURE,,UPI,0,1917.03,CUS_001435,MER_00018,0,False,False,ALTERNATIVE_PAYMENT,1917.03,1.0,ALTERNATIVE_PAYMENT,1917.03,0.0,True
EVT_00001276,PAYMENT_FAILURE,NETWORK_ERROR,UPI,0,8327.91,CUS_000927,MER_00022,0,False,False,ALTERNATIVE_PAYMENT,8327.91,1.0,ALTERNATIVE_PAYMENT,8327.91,0.0,True
EVT_00001290,SUBSCRIPTION_FAILURE,,UPI,0,798.22,CUS_001790,MER_00138,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,798.22,798.22,False
EVT_00001297,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,2,9399.55,CUS_001911,MER_00196,0,False,False,ALTERNATIVE_PAYMENT,9399.55,1.0,ALTERNATIVE_PAYMENT,9399.55,0.0,True
EVT_00001300,PAYMENT_FAILURE,PAYMENT_LIMIT,NETBANKING,0,2808.28,CUS_000036,MER_00087,0,False,False,ALTERNATIVE_PAYMENT,2808.28,1.0,ALTERNATIVE_PAYMENT,2808.28,0.0,True
EVT_00001301,SUBSCRIPTION_FAILURE,,CARD,0,4594.72,CUS_000066,MER_00015,0,False,False,ALTERNATIVE_PAYMENT,4594.72,1.0,ALTERNATIVE_PAYMENT,4594.72,0.0,True
EVT_00001308,PAYMENT_FAILURE,NETWORK_ERROR,UPI,2,4498.87,CUS_000684,MER_00072,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,4498.87,4498.87,False
EVT_00001315,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,902.55,CUS_001669,MER_00171,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,902.55,902.55,False
EVT_00001316,CHECKOUT_ABANDONMENT,,UPI,0,1296.53,CUS_000044,MER_00136,24,True,False,RECOVERY_REMINDER,1296.53,1.0,RECOVERY_REMINDER,1296.53,0.0,True
EVT_00001329,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,4307.85,CUS_001238,MER_00136,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001338,CHECKOUT_ABANDONMENT,,UPI,0,2136.01,CUS_000883,MER_00006,810,True,False,RECOVERY_REMINDER,0.0,0.0,ALTERNATIVE_PAYMENT,2136.01,2136.01,False
EVT_00001341,PAYMENT_FAILURE,NETWORK_ERROR,CARD,3,9487.84,CUS_001279,MER_00128,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001343,CHECKOUT_ABANDONMENT,,NETBANKING,0,2049.94,CUS_001512,MER_00156,70,False,False,RECOVERY_REMINDER,0.0,0.0,ALTERNATIVE_PAYMENT,2049.94,2049.94,False
EVT_00001349,CHECKOUT_ABANDONMENT,,WALLET,0,5549.59,CUS_000189,MER_00165,131,False,False,RECOVERY_REMINDER,5549.59,1.0,ALTERNATIVE_PAYMENT,5549.59,0.0,False
EVT_00001356,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,2,1274.4,CUS_000152,MER_00195,0,False,False,ALTERNATIVE_PAYMENT,1274.4,1.0,ALTERNATIVE_PAYMENT,1274.4,0.0,True
EVT_00001384,CHECKOUT_ABANDONMENT,,NETBANKING,0,6252.83,CUS_001699,MER_00110,200,True,False,RECOVERY_REMINDER,6252.83,1.0,ALTERNATIVE_PAYMENT,6252.83,0.0,False
EVT_00001392,PAYMENT_FAILURE,NETWORK_ERROR,CARD,0,12242.52,CUS_000271,MER_00135,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,12242.52,12242.52,False
EVT_00001394,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,9413.23,CUS_001508,MER_00161,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,9413.23,9413.23,False
EVT_00001403,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,0,18347.39,CUS_001937,MER_00072,0,False,False,ALTERNATIVE_PAYMENT,18347.39,1.0,ALTERNATIVE_PAYMENT,18347.39,0.0,True
EVT_00001408,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,3978.1,CUS_000846,MER_00036,0,False,False,ALTERNATIVE_PAYMENT,3978.1,1.0,ALTERNATIVE_PAYMENT,3978.1,0.0,True
EVT_00001418,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,4570.65,CUS_001806,MER_00029,0,False,False,ALTERNATIVE_PAYMENT,4570.65,1.0,ALTERNATIVE_PAYMENT,4570.65,0.0,True
EVT_00001419,CHECKOUT_ABANDONMENT,,CARD,0,18601.64,CUS_001816,MER_00186,285,True,False,RECOVERY_REMINDER,18601.64,1.0,ALTERNATIVE_PAYMENT,18601.64,0.0,False
EVT_00001420,CHECKOUT_ABANDONMENT,,UPI,0,22596.51,CUS_000281,MER_00111,559,True,False,RECOVERY_REMINDER,22596.51,1.0,ALTERNATIVE_PAYMENT,22596.51,0.0,False
EVT_00001428,PAYMENT_FAILURE,TIMEOUT,UPI,2,4367.17,CUS_000973,MER_00199,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,4367.17,4367.17,False
EVT_00001433,PAYMENT_FAILURE,NETWORK_ERROR,UPI,2,33523.53,CUS_000270,MER_00048,0,False,False,ALTERNATIVE_PAYMENT,33523.53,1.0,ALTERNATIVE_PAYMENT,33523.53,0.0,True
EVT_00001434,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,3,221.55,CUS_000712,MER_00001,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001449,PAYMENT_FAILURE,NETWORK_ERROR,WALLET,0,8480.0,CUS_000366,MER_00198,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,8480.0,8480.0,False
EVT_00001451,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,0,8820.51,CUS_000600,MER_00153,0,False,False,ALTERNATIVE_PAYMENT,8820.51,1.0,ALTERNATIVE_PAYMENT,8820.51,0.0,True
EVT_00001456,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,3,2403.93,CUS_000159,MER_00109,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001463,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,3232.19,CUS_000168,MER_00067,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,3232.19,3232.19,False
EVT_00001464,CHECKOUT_ABANDONMENT,,WALLET,0,1607.6,CUS_000800,MER_00171,603,True,True,RECOVERY_REMINDER,1607.6,1.0,ALTERNATIVE_PAYMENT,1607.6,0.0,False
EVT_00001481,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,2,2460.5,CUS_001505,MER_00051,0,False,False,ALTERNATIVE_PAYMENT,2460.5,1.0,ALTERNATIVE_PAYMENT,2460.5,0.0,True
EVT_00001482,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,1,7283.71,CUS_000312,MER_00091,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,7283.71,7283.71,False
EVT_00001487,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,1738.99,CUS_000748,MER_00018,0,False,False,ALTERNATIVE_PAYMENT,1738.99,1.0,ALTERNATIVE_PAYMENT,1738.99,0.0,True
EVT_00001512,CHECKOUT_ABANDONMENT,,NETBANKING,0,847.77,CUS_000127,MER_00102,75,False,False,RECOVERY_REMINDER,847.77,1.0,ALTERNATIVE_PAYMENT,847.77,0.0,False
EVT_00001529,CHECKOUT_ABANDONMENT,,CARD,0,14700.02,CUS_000008,MER_00134,262,True,False,RECOVERY_REMINDER,14700.02,1.0,ALTERNATIVE_PAYMENT,14700.02,0.0,False
EVT_00001533,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,5131.75,CUS_001932,MER_00136,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001537,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,2,24096.83,CUS_001708,MER_00185,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,24096.83,24096.83,False
EVT_00001542,CHECKOUT_ABANDONMENT,,UPI,0,34275.18,CUS_001175,MER_00125,148,True,False,RECOVERY_REMINDER,34275.18,1.0,RECOVERY_REMINDER,34275.18,0.0,True
EVT_00001562,CHECKOUT_ABANDONMENT,,WALLET,0,2698.95,CUS_001263,MER_00045,697,True,False,RECOVERY_REMINDER,2698.95,1.0,ALTERNATIVE_PAYMENT,2698.95,0.0,False
EVT_00001572,SUBSCRIPTION_FAILURE,,CARD,0,3310.05,CUS_000494,MER_00135,0,False,False,ALTERNATIVE_PAYMENT,3310.05,1.0,ALTERNATIVE_PAYMENT,3310.05,0.0,True
EVT_00001633,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,1,6492.45,CUS_000958,MER_00189,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,6492.45,6492.45,False
EVT_00001639,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,1,5791.74,CUS_001625,MER_00089,0,False,False,ALTERNATIVE_PAYMENT,5791.74,1.0,ALTERNATIVE_PAYMENT,5791.74,0.0,True
EVT_00001641,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,1,1113.7,CUS_000673,MER_00069,0,False,False,ALTERNATIVE_PAYMENT,1113.7,1.0,ALTERNATIVE_PAYMENT,1113.7,0.0,True
EVT_00001642,PAYMENT_FAILURE,NETWORK_ERROR,UPI,0,3280.12,CUS_001734,MER_00093,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,3280.12,3280.12,False
EVT_00001643,SUBSCRIPTION_FAILURE,,UPI,0,22352.41,CUS_001620,MER_00104,0,False,False,ALTERNATIVE_PAYMENT,22352.41,1.0,ALTERNATIVE_PAYMENT,22352.41,0.0,True
EVT_00001646,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,1,4970.76,CUS_001286,MER_00110,0,False,False,ALTERNATIVE_PAYMENT,4970.76,1.0,ALTERNATIVE_PAYMENT,4970.76,0.0,True
EVT_00001652,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,10712.75,CUS_000354,MER_00089,0,False,False,ALTERNATIVE_PAYMENT,10712.75,1.0,ALTERNATIVE_PAYMENT,10712.75,0.0,True
EVT_00001657,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,2,8115.98,CUS_000304,MER_00065,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,8115.98,8115.98,False
EVT_00001658,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,1,1467.11,CUS_000755,MER_00018,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,1467.11,1467.11,False
EVT_00001660,CHECKOUT_ABANDONMENT,,WALLET,0,12556.54,CUS_001728,MER_00064,839,True,False,RECOVERY_REMINDER,12556.54,1.0,RECOVERY_REMINDER,12556.54,0.0,True
EVT_00001669,CHECKOUT_ABANDONMENT,,CARD,0,3795.17,CUS_001953,MER_00150,152,True,False,RECOVERY_REMINDER,3795.17,1.0,ALTERNATIVE_PAYMENT,3795.17,0.0,False
EVT_00001683,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,1,3886.16,CUS_000165,MER_00020,0,False,False,ALTERNATIVE_PAYMENT,3886.16,1.0,ALTERNATIVE_PAYMENT,3886.16,0.0,True
EVT_00001692,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,1,4785.2,CUS_001432,MER_00146,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001697,PAYMENT_FAILURE,PAYMENT_LIMIT,NETBANKING,2,1002.48,CUS_000365,MER_00039,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001710,SUBSCRIPTION_FAILURE,,UPI,0,2810.09,CUS_000975,MER_00169,0,False,False,ALTERNATIVE_PAYMENT,2810.09,1.0,ALTERNATIVE_PAYMENT,2810.09,0.0,True
EVT_00001718,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,9337.81,CUS_000773,MER_00196,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001730,CHECKOUT_ABANDONMENT,,UPI,0,824.85,CUS_000142,MER_00054,599,True,False,RECOVERY_REMINDER,824.85,1.0,ALTERNATIVE_PAYMENT,824.85,0.0,False
EVT_00001745,SUBSCRIPTION_FAILURE,,UPI,0,3483.93,CUS_000139,MER_00039,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,3483.93,3483.93,False
EVT_00001751,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,2,5230.72,CUS_000715,MER_00190,0,False,False,ALTERNATIVE_PAYMENT,5230.72,1.0,ALTERNATIVE_PAYMENT,5230.72,0.0,True
EVT_00001759,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,1,12329.33,CUS_001178,MER_00114,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001763,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,2,12387.95,CUS_000141,MER_00029,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,12387.95,12387.95,False
EVT_00001767,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,0,1698.06,CUS_001383,MER_00071,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001768,CHECKOUT_ABANDONMENT,,CARD,0,4801.24,CUS_000724,MER_00108,33,True,False,RECOVERY_REMINDER,4801.24,1.0,ALTERNATIVE_PAYMENT,4801.24,0.0,False
EVT_00001779,SUBSCRIPTION_FAILURE,,UPI,0,28822.87,CUS_000419,MER_00168,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,28822.87,28822.87,False
EVT_00001787,PAYMENT_FAILURE,NETWORK_ERROR,CARD,1,1663.29,CUS_001674,MER_00108,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,1663.29,1663.29,False
EVT_00001792,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,2,19697.75,CUS_001556,MER_00033,0,False,False,ALTERNATIVE_PAYMENT,19697.75,1.0,ALTERNATIVE_PAYMENT,19697.75,0.0,True
EVT_00001798,SUBSCRIPTION_FAILURE,,CARD,0,3863.27,CUS_001810,MER_00010,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,3863.27,3863.27,False
EVT_00001800,CHECKOUT_ABANDONMENT,,WALLET,0,2269.97,CUS_001074,MER_00194,142,True,False,RECOVERY_REMINDER,2269.97,1.0,ALTERNATIVE_PAYMENT,2269.97,0.0,False
EVT_00001807,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,3,5258.78,CUS_002000,MER_00032,0,False,False,ALTERNATIVE_PAYMENT,5258.78,1.0,ALTERNATIVE_PAYMENT,5258.78,0.0,True
EVT_00001826,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,2852.36,CUS_001624,MER_00152,0,False,False,ALTERNATIVE_PAYMENT,2852.36,1.0,ALTERNATIVE_PAYMENT,2852.36,0.0,True
EVT_00001842,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,WALLET,3,6174.89,CUS_000476,MER_00117,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001861,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,3,3692.34,CUS_001898,MER_00032,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001867,PAYMENT_FAILURE,PAYMENT_LIMIT,NETBANKING,0,2556.02,CUS_000576,MER_00105,0,False,False,ALTERNATIVE_PAYMENT,2556.02,1.0,ALTERNATIVE_PAYMENT,2556.02,0.0,True
EVT_00001869,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,3,19733.3,CUS_000590,MER_00002,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001910,CHECKOUT_ABANDONMENT,,UPI,0,18307.96,CUS_000183,MER_00080,641,True,False,RECOVERY_REMINDER,18307.96,1.0,ALTERNATIVE_PAYMENT,18307.96,0.0,False
EVT_00001915,PAYMENT_FAILURE,TIMEOUT,UPI,1,718.55,CUS_000712,MER_00180,0,False,False,ALTERNATIVE_PAYMENT,718.55,1.0,ALTERNATIVE_PAYMENT,718.55,0.0,True
EVT_00001926,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,3672.45,CUS_001670,MER_00063,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001943,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,1,3463.14,CUS_000127,MER_00106,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001957,SUBSCRIPTION_FAILURE,,CARD,0,2411.19,CUS_001431,MER_00119,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,2411.19,2411.19,False
EVT_00001969,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,3,5733.45,CUS_001143,MER_00095,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,5733.45,5733.45,False
EVT_00001970,CHECKOUT_ABANDONMENT,,UPI,0,2412.53,CUS_001334,MER_00122,147,True,True,RECOVERY_REMINDER,2412.53,1.0,ALTERNATIVE_PAYMENT,2412.53,0.0,False
EVT_00001993,PAYMENT_FAILURE,TIMEOUT,CARD,2,18592.32,CUS_001606,MER_00198,0,False,False,ALTERNATIVE_PAYMENT,18592.32,1.0,ALTERNATIVE_PAYMENT,18592.32,0.0,True
EVT_00002023,CHECKOUT_ABANDONMENT,,WALLET,0,2434.85,CUS_000134,MER_00153,489,True,False,RECOVERY_REMINDER,0.0,0.0,ALTERNATIVE_PAYMENT,2434.85,2434.85,False
EVT_00002030,PAYMENT_FAILURE,TIMEOUT,WALLET,1,4262.04,CUS_001464,MER_00199,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
