customer_id,customer_tenure_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate,avg_transaction_amount,previous_recovery_success_rate,days_since_last_success,preferred_payment_method
CUS_001525,917,23,18,5,0.7826,9996.28,0.5829,86,NETBANKING
CUS_001526,99,17,16,1,0.9412,6727.43,0.9387,22,CARD
CUS_001527,498,11,10,1,0.9091,8911.76,0.9452,2,UPI
CUS_001528,233,8,6,2,0.75,6068.63,0.6006,2,UPI
CUS_001529,60,15,13,2,0.8667,5165.87,0.7616,20,UPI
CUS_001530,1380,10,7,3,0.7,3007.54,0.7519,56,UPI
CUS_001531,162,31,30,1,0.9677,8623.39,0.4825,41,NETBANKING
CUS_001532,43,6,5,1,0.8333,10216.26,0.6143,65,CARD
CUS_001533,1401,5,5,0,1.0,4278.42,0.6598,20,CARD
CUS_001534,306,79,75,4,0.9494,4098.15,0.8138,20,CARD
CUS_001535,1230,7,6,1,0.8571,16073.98,0.6952,36,NETBANKING
CUS_001536,75,6,6,0,1.0,4427.08,0.9122,71,NETBANKING
CUS_001537,255,3,3,0,1.0,4780.89,0.6909,45,UPI
CUS_001538,192,11,11,0,1.0,6629.03,0.5255,68,UPI
CUS_001539,1068,42,40,2,0.9524,4161.32,0.4796,8,UPI
CUS_001540,941,66,63,3,0.9545,2334.52,0.8612,36,UPI
CUS_001541,728,59,50,9,0.8475,6088.79,0.784,39,CARD
CUS_001542,385,46,44,2,0.9565,4362.62,0.4583,6,UPI
CUS_001543,160,7,7,0,1.0,19646.07,0.8284,28,CARD
CUS_001544,866,62,59,3,0.9516,8455.66,0.756,25,UPI
CUS_001545,369,3,3,0,1.0,2794.61,0.7605,41,CARD
CUS_001546,897,50,43,7,0.86,8063.32,0.9639,14,UPI
CUS_001547,1040,33,30,3,0.9091,5756.73,0.9126,24,UPI
CUS_001548,1278,70,58,12,0.8286,12827.85,0.6646,86,NETBANKING
CUS_001549,756,25,20,5,0.8,2958.0,0.8377,12,UPI
CUS_001550,36,51,50,1,0.9804,5233.18,0.9508,73,CARD
CUS_001551,442,35,33,2,0.9429,4157.04,0.8244,48,NETBANKING
CUS_001552,1284,42,25,17,0.5952,4715.53,0.8927,7,UPI
CUS_001553,813,75,73,2,0.9733,2216.48,0.899,36,UPI
CUS_001554,940,57,51,6,0.8947,7133.53,0.354,46,UPI
CUS_001555,703,33,31,2,0.9394,6286.78,0.8736,24,UPI
CUS_001556,269,36,31,5,0.8611,12581.86,0.7489,24,WALLET
CUS_001557,1348,56,51,5,0.9107,4464.05,0.8326,64,NETBANKING
CUS_001558,1166,28,25,3,0.8929,3236.87,0.7516,2,UPI
CUS_001559,1492,14,12,2,0.8571,8461.39,0.7467,83,CARD
CUS_001560,1287,37,34,3,0.9189,2383.84,0.7601,29,NETBANKING
CUS_001561,457,6,5,1,0.8333,10719.51,0.8859,34,UPI
CUS_001562,403,14,11,3,0.7857,10701.15,0.3357,11,UPI
CUS_001563,395,34,32,2,0.9412,12303.71,0.4052,79,NETBANKING
CUS_001564,1380,63,53,10,0.8413,6082.26,0.6882,20,CARD
CUS_001565,848,62,58,4,0.9355,3049.2,0.5953,72,UPI
CUS_001566,698,21,20,1,0.9524,4910.75,0.7395,29,CARD
CUS_001567,1453,34,26,8,0.7647,6099.05,0.8116,2,UPI
CUS_001568,917,13,12,1,0.9231,2874.75,0.8483,36,CARD
CUS_001569,1366,60,53,7,0.8833,13073.28,0.9457,47,CARD
CUS_001570,1477,20,18,2,0.9,7157.39,0.7529,42,UPI
CUS_001571,146,64,62,2,0.9688,2204.06,0.8095,88,CARD
CUS_001572,561,67,60,7,0.8955,20295.04,0.8156,46,CARD
CUS_001573,1109,55,52,3,0.9455,4864.62,0.6511,70,CARD
CUS_001574,1225,27,26,1,0.963,1875.35,0.8392,33,CARD
CUS_001575,248,76,68,8,0.8947,2316.08,0.842,13,CARD
CUS_001576,498,55,49,6,0.8909,14795.22,0.8665,44,UPI
CUS_001577,835,52,44,8,0.8462,19376.58,0.655,50,UPI
CUS_001578,1204,68,53,15,0.7794,10091.22,0.7197,37,CARD
CUS_001579,196,70,59,11,0.8429,12929.67,0.8607,68,CARD
CUS_001580,913,7,6,1,0.8571,11909.9,0.6801,86,UPI
CUS_001581,465,70,55,15,0.7857,7025.95,0.6222,7,WALLET
CUS_001582,348,61,56,5,0.918,5855.09,0.9053,6,NETBANKING
CUS_001583,787,17,16,1,0.9412,6930.75,0.784,24,UPI
CUS_001584,638,25,22,3,0.88,8108.31,0.7653,52,UPI
CUS_001585,964,60,50,10,0.8333,2486.31,0.937,3,CARD
CUS_001586,496,18,17,1,0.9444,8082.04,0.8678,17,UPI
CUS_001587,1240,36,32,4,0.8889,14454.0,0.6717,36,WALLET
CUS_001588,144,55,53,2,0.9636,3815.15,0.5222,33,CARD
CUS_001589,1296,52,50,2,0.9615,3502.51,0.853,76,UPI
CUS_001590,73,72,68,4,0.9444,6588.43,0.4285,49,UPI
CUS_001591,1111,9,8,1,0.8889,2676.08,0.9031,78,UPI
CUS_001592,539,24,21,3,0.875,1569.29,0.7378,68,CARD
CUS_001593,593,78,67,11,0.859,11271.22,0.9058,37,UPI
CUS_001594,57,45,33,12,0.7333,3137.16,0.7048,87,NETBANKING
CUS_001595,1062,20,19,1,0.95,4566.91,0.5977,75,CARD
CUS_001596,273,23,17,6,0.7391,2762.06,0.4612,44,NETBANKING
CUS_001597,998,27,25,2,0.9259,12496.91,0.7233,76,UPI
CUS_001598,1096,44,39,5,0.8864,8905.05,0.6959,23,UPI
CUS_001599,1272,23,20,3,0.8696,3711.68,0.7436,18,NETBANKING
CUS_001600,1070,50,50,0,1.0,1750.95,0.8624,71,UPI
CUS_001601,473,36,33,3,0.9167,3409.39,0.5547,71,UPI
CUS_001602,1115,49,45,4,0.9184,7100.74,0.7846,19,WALLET
CUS_001603,1244,13,12,1,0.9231,5233.01,0.6471,67,CARD
CUS_001604,496,50,45,5,0.9,4910.4,0.6763,45,NETBANKING
CUS_001605,212,74,64,10,0.8649,5330.45,0.7735,50,UPI
CUS_001606,1338,11,8,3,0.7273,8257.44,0.6028,76,CARD
CUS_001607,247,26,24,2,0.9231,4351.8,0.6003,14,CARD
CUS_001608,902,55,42,13,0.7636,6450.05,0.6242,36,CARD
CUS_001609,377,49,47,2,0.9592,2043.25,0.4717,26,UPI
CUS_001610,215,54,48,6,0.8889,34714.52,0.5203,50,NETBANKING
CUS_001611,1171,45,38,7,0.8444,3585.83,0.7207,14,UPI
CUS_001612,241,54,49,5,0.9074,5296.0,0.7454,10,CARD
CUS_001613,1015,49,44,5,0.898,7079.83,0.8345,62,NETBANKING
CUS_001614,1048,6,5,1,0.8333,3239.58,0.8413,5,CARD
CUS_001615,118,60,48,12,0.8,4528.26,0.7172,37,UPI
CUS_001616,284,36,30,6,0.8333,4484.46,0.594,88,CARD
CUS_001617,1197,5,4,1,0.8,2165.92,0.9129,89,CARD
CUS_001618,775,33,29,4,0.8788,6391.37,0.9532,16,UPI
CUS_001619,208,35,32,3,0.9143,1202.86,0.5673,83,UPI
CUS_001620,1487,7,6,1,0.8571,18287.98,0.6619,30,CARD
CUS_001621,419,79,66,13,0.8354,8486.31,0.6459,17,CARD
CUS_001622,35,18,13,5,0.7222,7503.54,0.6684,45,WALLET
CUS_001623,1388,27,22,5,0.8148,1121.61,0.939,43,UPI
CUS_001624,54,35,26,9,0.7429,2387.04,0.8351,33,UPI
CUS_001625,843,66,58,8,0.8788,13674.78,0.7891,38,UPI
CUS_001626,1489,59,57,2,0.9661,124595.25,0.553,8,WALLET
CUS_001627,879,61,59,2,0.9672,11702.84,0.9191,23,NETBANKING
CUS_001628,889,19,18,1,0.9474,10315.34,0.7131,17,WALLET
CUS_001629,600,67,58,9,0.8657,6848.69,0.72,83,CARD
CUS_001630,216,66,58,8,0.8788,2284.35,0.8246,44,UPI
CUS_001631,871,37,36,1,0.973,9976.34,0.9812,49,CARD
CUS_001632,1349,44,38,6,0.8636,1864.72,0.2925,39,UPI
CUS_001633,163,3,3,0,1.0,1708.49,0.5647,79,UPI
CUS_001634,1324,61,52,9,0.8525,1624.59,0.8739,71,UPI
CUS_001635,640,76,71,5,0.9342,9822.3,0.7786,62,UPI
CUS_001636,818,38,30,8,0.7895,4297.98,0.6451,28,UPI
CUS_001637,273,43,40,3,0.9302,4878.14,0.8849,27,WALLET
CUS_001638,944,40,35,5,0.875,4444.89,0.76,84,CARD
CUS_001639,298,7,7,0,1.0,1828.52,0.6525,83,CARD
CUS_001640,431,49,39,10,0.7959,2631.34,0.9489,25,UPI
CUS_001641,1090,57,46,11,0.807,2739.39,0.6994,30,CARD
CUS_001642,104,74,65,9,0.8784,1462.08,0.8608,29,UPI
CUS_001643,687,74,69,5,0.9324,3006.3,0.3934,70,UPI
CUS_001644,904,39,32,7,0.8205,1894.65,0.5946,85,UPI
CUS_001645,224,76,68,8,0.8947,7143.61,0.6983,79,UPI
CUS_001646,463,42,34,8,0.8095,7635.85,0.8967,75,NETBANKING
CUS_001647,534,51,47,4,0.9216,1598.66,0.9523,31,NETBANKING
CUS_001648,1005,48,45,3,0.9375,3549.38,0.7651,28,UPI
CUS_001649,1465,79,69,10,0.8734,19864.32,0.7157,80,CARD
CUS_001650,1259,59,44,15,0.7458,2053.34,0.8067,35,UPI
CUS_001651,308,10,9,1,0.9,6330.55,0.4463,19,UPI
CUS_001652,56,6,6,0,1.0,4896.37,0.9532,75,CARD
CUS_001653,106,33,28,5,0.8485,10787.49,0.7395,43,CARD
CUS_001654,905,41,39,2,0.9512,5699.91,0.3832,7,CARD
CUS_001655,259,53,51,2,0.9623,3186.88,0.6014,80,UPI
CUS_001656,369,39,24,15,0.6154,4746.89,0.5926,26,CARD
CUS_001657,1275,41,38,3,0.9268,4802.68,0.8244,27,UPI
CUS_001658,1314,73,61,12,0.8356,4181.71,0.8788,47,UPI
CUS_001659,1263,27,26,1,0.963,1566.41,0.8984,24,UPI
CUS_001660,402,39,35,4,0.8974,12164.82,0.7762,74,UPI
CUS_001661,940,45,40,5,0.8889,10561.59,0.5571,62,UPI
CUS_001662,927,37,35,2,0.9459,1951.75,0.5462,50,UPI
CUS_001663,302,77,72,5,0.9351,3537.77,0.7326,18,CARD
CUS_001664,843,77,74,3,0.961,3758.46,0.7355,44,UPI
CUS_001665,802,41,37,4,0.9024,1784.01,0.9082,24,UPI
CUS_001666,612,36,29,7,0.8056,1010.7,0.5412,86,WALLET
CUS_001667,1134,47,45,2,0.9574,2631.63,0.9529,71,NETBANKING
CUS_001668,1026,15,13,2,0.8667,3383.65,0.7783,10,UPI
CUS_001669,813,34,32,2,0.9412,1420.62,0.5876,47,UPI
CUS_001670,1096,18,15,3,0.8333,5184.43,0.913,70,UPI
CUS_001671,1151,12,10,2,0.8333,11408.54,0.9152,47,WALLET
CUS_001672,863,8,7,1,0.875,8826.6,0.88,11,UPI
CUS_001673,423,47,43,4,0.9149,4066.28,0.504,12,UPI
CUS_001674,1144,1,1,0,1.0,1032.26,0.7071,65,CARD
CUS_001675,1084,52,49,3,0.9423,7977.61,0.9967,47,CARD
CUS_001676,1475,35,33,2,0.9429,5059.11,0.7091,48,UPI
CUS_001677,250,29,25,4,0.8621,6318.98,0.5121,24,UPI
CUS_001678,646,61,52,9,0.8525,21177.93,0.8744,23,UPI
CUS_001679,1388,43,38,5,0.8837,2326.18,0.6989,36,UPI
CUS_001680,786,58,54,4,0.931,451.23,0.6598,48,UPI
CUS_001681,1415,57,55,2,0.9649,1937.34,0.6042,42,NETBANKING
CUS_001682,48,3,2,1,0.6667,6638.68,0.5715,79,CARD
CUS_001683,81,18,18,0,1.0,4597.98,0.6713,17,CARD
CUS_001684,1200,46,43,3,0.9348,1701.6,0.5437,42,CARD
CUS_001685,556,78,64,14,0.8205,1445.28,0.8295,21,CARD
CUS_001686,794,13,11,2,0.8462,3388.51,0.7691,0,UPI
CUS_001687,659,9,8,1,0.8889,1660.64,0.4752,37,CARD
CUS_001688,629,75,67,8,0.8933,6824.94,0.8992,5,UPI
CUS_001689,1411,77,74,3,0.961,3237.94,0.6817,33,UPI
CUS_001690,168,14,13,1,0.9286,2724.77,0.4507,56,UPI
CUS_001691,1165,32,23,9,0.7188,2453.35,0.9243,33,CARD
CUS_001692,1337,50,40,10,0.8,5554.32,0.8285,61,CARD
CUS_001693,996,16,13,3,0.8125,4656.04,0.591,26,CARD
CUS_001694,610,26,22,4,0.8462,5289.07,0.4653,36,CARD
CUS_001695,265,32,29,3,0.9062,5197.52,0.625,78,NETBANKING
CUS_001696,1033,51,36,15,0.7059,4247.46,0.8191,21,UPI
CUS_001697,719,25,23,2,0.92,1969.09,0.8216,45,UPI
CUS_001698,249,33,32,1,0.9697,2508.72,0.5086,64,CARD
CUS_001699,558,23,23,0,1.0,3281.62,0.7994,32,CARD
CUS_001700,1443,61,57,4,0.9344,23481.99,0.9279,27,UPI
CUS_001701,420,13,10,3,0.7692,1529.6,0.3662,62,UPI
CUS_001702,292,19,16,3,0.8421,3218.44,0.8827,6,WALLET
CUS_001703,1032,20,17,3,0.85,4868.04,0.3734,23,UPI
CUS_001704,323,72,64,8,0.8889,3530.4,0.8513,36,NETBANKING
CUS_001705,1382,75,73,2,0.9733,10625.46,0.565,19,CARD
CUS_001706,1292,40,37,3,0.925,3515.84,0.9174,48,NETBANKING
CUS_001707,1475,13,11,2,0.8462,3730.13,0.8116,55,UPI
CUS_001708,1371,60,43,17,0.7167,8634.62,0.6103,86,CARD
CUS_001709,388,39,37,2,0.9487,19156.59,0.6914,54,UPI
CUS_001710,341,68,61,7,0.8971,13874.83,0.547,53,UPI
CUS_001711,533,29,24,5,0.8276,4033.98,0.6706,65,UPI
CUS_001712,720,79,64,15,0.8101,4325.23,0.8928,18,UPI
CUS_001713,1323,64,46,18,0.7188,4671.37,0.4983,42,UPI
CUS_001714,1108,18,15,3,0.8333,5061.57,0.7774,74,CARD
CUS_001715,977,58,52,6,0.8966,2284.62,0.6349,15,UPI
CUS_001716,1321,23,22,1,0.9565,9519.6,0.6746,26,UPI
CUS_001717,979,28,22,6,0.7857,5308.79,0.6697,19,UPI
CUS_001718,587,20,19,1,0.95,4341.38,0.7465,86,CARD
CUS_001719,637,54,46,8,0.8519,1627.69,0.5009,31,UPI
CUS_001720,790,21,16,5,0.7619,4729.91,0.7223,29,CARD
CUS_001721,160,51,45,6,0.8824,989.56,0.4604,73,UPI
CUS_001722,1120,47,45,2,0.9574,2825.71,0.7682,81,CARD
CUS_001723,989,60,50,10,0.8333,2867.95,0.5055,0,CARD
CUS_001724,1104,79,47,32,0.5949,5661.41,0.5839,79,CARD
CUS_001725,814,1,1,0,1.0,20246.0,0.4912,63,CARD
CUS_001726,1180,79,58,21,0.7342,7110.72,0.8016,77,NETBANKING
CUS_001727,1426,9,7,2,0.7778,14336.36,0.7701,7,UPI
CUS_001728,867,42,36,6,0.8571,7540.19,0.9134,3,UPI
CUS_001729,683,27,25,2,0.9259,11068.69,0.6129,30,WALLET
CUS_001730,183,51,45,6,0.8824,19881.29,0.5221,76,NETBANKING
CUS_001731,1174,58,55,3,0.9483,2505.8,0.7094,44,CARD
CUS_001732,1358,68,59,9,0.8676,2378.32,0.6901,64,UPI
CUS_001733,1058,32,25,7,0.7812,7683.89,0.7343,22,UPI
CUS_001734,1302,74,68,6,0.9189,4486.78,0.6791,30,NETBANKING
CUS_001735,1295,26,22,4,0.8462,5367.49,0.4904,79,CARD
CUS_001736,1203,17,14,3,0.8235,3688.22,0.9432,44,UPI
CUS_001737,769,30,29,1,0.9667,2792.87,0.8083,70,UPI
CUS_001738,176,42,37,5,0.881,16455.98,0.5136,57,CARD
CUS_001739,34,53,51,2,0.9623,1866.73,0.7206,15,CARD
CUS_001740,330,66,60,6,0.9091,7792.73,0.8226,84,WALLET
CUS_001741,663,18,17,1,0.9444,6844.6,0.788,85,UPI
CUS_001742,1123,24,21,3,0.875,1272.35,0.6158,70,UPI
CUS_001743,700,75,70,5,0.9333,2315.1,0.9738,42,UPI
CUS_001744,64,35,34,1,0.9714,2648.32,0.7384,38,CARD
CUS_001745,339,20,16,4,0.8,7069.18,0.7839,26,UPI
CUS_001746,1469,78,76,2,0.9744,3354.99,0.8036,58,UPI
CUS_001747,1482,36,27,9,0.75,4202.19,0.5398,27,UPI
CUS_001748,584,78,74,4,0.9487,1402.08,0.4385,16,UPI
CUS_001749,1213,73,62,11,0.8493,28927.91,0.8812,5,NETBANKING
CUS_001750,1087,72,71,1,0.9861,4763.74,0.8283,38,UPI
CUS_001751,1398,46,41,5,0.8913,6707.85,0.5603,73,CARD
CUS_001752,1334,64,57,7,0.8906,2919.98,0.7969,71,CARD
CUS_001753,954,76,72,4,0.9474,2669.73,0.7825,76,UPI
CUS_001754,610,22,19,3,0.8636,20784.87,0.8098,54,CARD
CUS_001755,951,3,3,0,1.0,971.13,0.8654,78,NETBANKING
CUS_001756,499,26,26,0,1.0,5623.73,0.6632,70,CARD
CUS_001757,541,51,51,0,1.0,1707.23,0.6115,72,CARD
CUS_001758,924,44,41,3,0.9318,3254.62,0.7637,45,NETBANKING
CUS_001759,869,7,5,2,0.7143,2700.95,0.6941,7,WALLET
CUS_001760,884,45,40,5,0.8889,2044.79,0.408,34,NETBANKING
CUS_001761,595,14,9,5,0.6429,4629.42,0.3072,76,UPI
CUS_001762,631,40,35,5,0.875,576.75,0.8948,66,CARD
CUS_001763,44,46,41,5,0.8913,3496.23,0.8267,1,CARD
CUS_001764,914,51,29,22,0.5686,4186.42,0.6093,8,UPI
CUS_001765,876,33,24,9,0.7273,1516.88,0.8597,59,UPI
CUS_001766,1405,33,31,2,0.9394,15099.36,0.7406,88,NETBANKING
CUS_001767,771,54,38,16,0.7037,2796.9,0.7948,65,UPI
CUS_001768,717,60,53,7,0.8833,3721.36,0.7539,85,NETBANKING
CUS_001769,129,64,57,7,0.8906,2801.91,0.6999,5,WALLET
CUS_001770,319,27,24,3,0.8889,4215.74,0.7502,79,UPI
CUS_001771,526,34,32,2,0.9412,12814.7,0.9288,11,UPI
CUS_001772,584,27,26,1,0.963,32540.65,0.4524,79,WALLET
CUS_001773,563,42,35,7,0.8333,8170.98,0.4677,87,UPI
CUS_001774,609,11,11,0,1.0,10745.34,0.5593,45,CARD
CUS_001775,1160,34,28,6,0.8235,17764.81,0.8284,47,UPI
CUS_001776,222,15,14,1,0.9333,5491.35,0.5813,44,UPI
CUS_001777,518,43,38,5,0.8837,15804.24,0.9487,49,UPI
CUS_001778,269,68,53,15,0.7794,8482.44,0.8512,73,UPI
CUS_001779,482,78,58,20,0.7436,5049.39,0.8549,25,NETBANKING
CUS_001780,1036,36,34,2,0.9444,5955.71,0.7308,25,UPI
CUS_001781,98,5,5,0,1.0,1048.06,0.7676,87,UPI
CUS_001782,529,19,17,2,0.8947,5684.67,0.8465,76,CARD
CUS_001783,64,9,8,1,0.8889,1308.76,0.9024,48,WALLET
CUS_001784,1433,60,56,4,0.9333,1226.13,0.8406,18,UPI
CUS_001785,1099,78,74,4,0.9487,5250.8,0.7769,85,CARD
CUS_001786,388,44,40,4,0.9091,1845.62,0.9628,79,UPI
CUS_001787,321,14,13,1,0.9286,4474.46,0.3615,29,NETBANKING
CUS_001788,175,2,2,0,1.0,5027.01,0.9242,48,CARD
CUS_001789,725,78,67,11,0.859,5209.67,0.7341,37,NETBANKING
CUS_001790,1137,25,21,4,0.84,2183.18,0.4861,75,CARD
CUS_001791,888,9,7,2,0.7778,9235.21,0.6874,61,WALLET
CUS_001792,1325,14,14,0,1.0,4189.95,0.841,44,UPI
CUS_001793,535,21,18,3,0.8571,6404.1,0.6134,87,CARD
CUS_001794,438,52,42,10,0.8077,1727.93,0.7646,54,CARD
CUS_001795,732,71,57,14,0.8028,3901.71,0.5356,43,UPI
CUS_001796,327,22,20,2,0.9091,10825.59,0.5561,83,WALLET
CUS_001797,1464,55,39,16,0.7091,9778.83,0.8019,40,CARD
CUS_001798,303,6,5,1,0.8333,2377.96,0.6613,37,NETBANKING
CUS_001799,733,1,1,0,1.0,2908.48,0.5145,34,UPI
CUS_001800,797,5,4,1,0.8,2040.36,0.6278,19,NETBANKING
CUS_001801,113,73,54,19,0.7397,2661.65,0.9178,25,UPI
CUS_001802,718,46,43,3,0.9348,1469.35,0.794,8,WALLET
CUS_001803,698,64,59,5,0.9219,4029.07,0.7732,65,UPI
CUS_001804,411,2,2,0,1.0,7467.71,0.8434,53,CARD
CUS_001805,218,2,2,0,1.0,2401.36,0.8722,83,UPI
CUS_001806,96,68,58,10,0.8529,4185.36,0.5683,54,CARD
CUS_001807,42,9,7,2,0.7778,3772.28,0.8841,7,UPI
CUS_001808,737,13,12,1,0.9231,10466.42,0.7457,55,NETBANKING
CUS_001809,162,41,41,0,1.0,2758.82,0.9191,15,NETBANKING
CUS_001810,1440,48,44,4,0.9167,2840.29,0.9197,3,UPI
CUS_001811,389,19,18,1,0.9474,2287.04,0.7043,59,NETBANKING
CUS_001812,989,36,24,12,0.6667,1811.35,0.348,2,CARD
CUS_001813,1020,54,42,12,0.7778,6871.8,0.7329,36,UPI
CUS_001814,758,35,32,3,0.9143,4038.97,0.7272,80,UPI
CUS_001815,1328,31,23,8,0.7419,4701.71,0.8099,23,UPI
CUS_001816,192,6,6,0,1.0,12475.79,0.507,62,UPI
CUS_001817,374,36,34,2,0.9444,13062.45,0.8863,33,CARD
CUS_001818,401,64,60,4,0.9375,1205.74,0.9269,10,CARD
CUS_001819,229,50,43,7,0.86,7556.02,0.6882,17,UPI
CUS_001820,463,71,57,14,0.8028,5390.27,0.9359,6,WALLET
CUS_001821,489,10,9,1,0.9,3110.57,0.904,13,UPI
CUS_001822,1154,1,1,0,1.0,5848.73,0.9593,14,NETBANKING
CUS_001823,473,44,39,5,0.8864,1130.85,0.7282,79,NETBANKING
CUS_001824,1318,15,14,1,0.9333,14500.62,0.9347,72,CARD
CUS_001825,1165,47,46,1,0.9787,6793.95,0.8137,31,CARD
CUS_001826,1355,72,68,4,0.9444,2252.23,0.797,65,UPI
CUS_001827,184,27,26,1,0.963,2817.22,0.7653,18,NETBANKING
CUS_001828,1477,44,39,5,0.8864,1152.07,0.8021,57,CARD
CUS_001829,932,54,46,8,0.8519,3500.52,0.9677,18,NETBANKING
CUS_001830,1474,12,12,0,1.0,3058.4,0.6094,57,UPI
CUS_001831,551,71,70,1,0.9859,1558.91,0.4878,32,CARD
CUS_001832,1430,17,16,1,0.9412,8376.58,0.9834,77,UPI
CUS_001833,895,64,56,8,0.875,12497.33,0.7815,75,CARD
CUS_001834,135,53,42,11,0.7925,4402.57,0.7637,30,CARD
CUS_001835,632,12,11,1,0.9167,3523.87,0.3385,3,UPI
CUS_001836,232,58,50,8,0.8621,6372.97,0.7108,29,UPI
CUS_001837,1413,16,14,2,0.875,4429.85,0.8869,25,UPI
CUS_001838,477,48,44,4,0.9167,1893.32,0.5146,38,UPI
CUS_001839,356,76,66,10,0.8684,2669.62,0.9559,51,UPI
CUS_001840,842,76,75,1,0.9868,3549.93,0.6169,89,UPI
CUS_001841,654,69,49,20,0.7101,5488.34,0.6999,5,UPI
CUS_001842,172,40,36,4,0.9,4533.74,0.3264,49,CARD
CUS_001843,1230,45,41,4,0.9111,5324.79,0.6769,15,CARD
CUS_001844,1273,24,22,2,0.9167,1328.72,0.5823,49,UPI
CUS_001845,1122,73,65,8,0.8904,7661.84,0.3692,57,UPI
CUS_001846,936,38,34,4,0.8947,4512.31,0.7404,72,CARD
CUS_001847,621,61,57,4,0.9344,34682.83,0.6885,50,UPI
CUS_001848,827,29,26,3,0.8966,3300.16,0.6695,16,UPI
CUS_001849,795,59,57,2,0.9661,5828.99,0.8351,82,CARD
CUS_001850,273,18,17,1,0.9444,43269.7,0.8256,36,WALLET
CUS_001851,150,58,56,2,0.9655,5255.9,0.8772,43,UPI
CUS_001852,402,4,3,1,0.75,4263.0,0.794,57,WALLET
CUS_001853,697,9,8,1,0.8889,2043.25,0.8969,23,UPI
CUS_001854,265,28,26,2,0.9286,15282.23,0.5134,88,UPI
CUS_001855,186,39,33,6,0.8462,1780.33,0.8635,4,UPI
CUS_001856,1282,57,48,9,0.8421,6333.0,0.6006,13,CARD
CUS_001857,581,29,25,4,0.8621,3080.94,0.8803,89,CARD
CUS_001858,888,2,2,0,1.0,3867.5,0.6312,40,CARD
CUS_001859,800,26,25,1,0.9615,1440.42,0.9768,80,WALLET
CUS_001860,1110,35,29,6,0.8286,13178.4,0.7204,81,CARD
CUS_001861,1117,43,42,1,0.9767,3603.26,0.9048,89,UPI
CUS_001862,465,51,49,2,0.9608,1702.34,0.7181,65,CARD
CUS_001863,1276,20,20,0,1.0,12258.63,0.5896,61,UPI
CUS_001864,575,49,43,6,0.8776,3006.47,0.6807,55,CARD
CUS_001865,1257,50,44,6,0.88,5881.21,0.5774,61,NETBANKING
CUS_001866,625,62,51,11,0.8226,8821.66,0.4997,23,CARD
CUS_001867,193,42,39,3,0.9286,6575.2,0.6953,73,UPI
CUS_001868,1147,65,60,5,0.9231,776.29,0.9324,16,CARD
CUS_001869,74,18,17,1,0.9444,7848.82,0.4854,43,UPI
CUS_001870,1165,57,49,8,0.8596,4151.98,0.887,33,UPI
CUS_001871,93,4,4,0,1.0,3458.57,0.1549,68,CARD
CUS_001872,334,9,8,1,0.8889,4123.97,0.6578,22,UPI
CUS_001873,916,69,61,8,0.8841,1241.17,0.319,18,UPI
CUS_001874,1414,38,33,5,0.8684,5247.83,0.9012,72,CARD
CUS_001875,630,50,38,12,0.76,1510.69,0.9796,43,UPI
CUS_001876,207,48,36,12,0.75,3580.15,0.6249,64,UPI
CUS_001877,372,55,54,1,0.9818,5099.23,0.8081,79,WALLET
CUS_001878,1347,20,19,1,0.95,10626.03,0.6822,75,UPI
CUS_001879,1098,15,14,1,0.9333,2335.88,0.8142,35,UPI
CUS_001880,177,4,3,1,0.75,14372.94,0.9473,15,NETBANKING
CUS_001881,595,69,60,9,0.8696,9598.05,0.8304,86,UPI
CUS_001882,418,18,17,1,0.9444,3191.69,0.8801,27,NETBANKING
CUS_001883,291,46,39,7,0.8478,1853.5,0.7411,69,CARD
CUS_001884,1274,36,30,6,0.8333,1417.68,0.6209,69,CARD
CUS_001885,938,13,13,0,1.0,5592.8,0.6162,39,UPI
CUS_001886,293,33,22,11,0.6667,2494.9,0.8394,14,UPI
CUS_001887,986,7,6,1,0.8571,11746.59,0.887,42,NETBANKING
CUS_001888,637,14,14,0,1.0,2612.89,0.6309,13,UPI
CUS_001889,120,12,11,1,0.9167,2189.21,0.8959,31,CARD
CUS_001890,691,66,60,6,0.9091,5424.79,0.8689,34,NETBANKING
CUS_001891,302,45,38,7,0.8444,2599.29,0.6386,46,CARD
CUS_001892,390,74,71,3,0.9595,4530.89,0.6351,16,UPI
CUS_001893,1322,35,34,1,0.9714,9903.31,0.8526,76,CARD
CUS_001894,1074,16,14,2,0.875,4942.45,0.9452,7,CARD
CUS_001895,227,49,46,3,0.9388,4957.24,0.839,88,UPI
CUS_001896,1281,74,57,17,0.7703,5302.59,0.3966,28,NETBANKING
CUS_001897,874,43,38,5,0.8837,1161.37,0.575,44,UPI
CUS_001898,1315,2,2,0,1.0,6156.74,0.9656,78,WALLET
CUS_001899,1128,24,22,2,0.9167,5114.21,0.5235,58,UPI
CUS_001900,528,74,60,14,0.8108,9192.57,0.9771,5,UPI
CUS_001901,816,41,37,4,0.9024,7306.22,0.7371,54,CARD
CUS_001902,810,76,67,9,0.8816,3828.67,0.8432,50,UPI
CUS_001903,1088,41,36,5,0.878,10277.86,0.9614,83,UPI
CUS_001904,395,1,1,0,1.0,3560.76,0.8429,50,UPI
CUS_001905,519,69,67,2,0.971,5483.83,0.453,89,NETBANKING
