event_id,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability
EVT_00020749,PAYMENT_FAILURE,2026-01-01 06:42:48,CUS_000411,MER_00184,11857.25,INR,WALLET,DESKTOP,FAILED,ISSUER_DECLINE,2,22.65,0,False,False,0,0,0,0.189188
EVT_00046483,CHECKOUT_ABANDONMENT,2026-01-01 06:52:43,CUS_001717,MER_00113,4662.79,INR,CARD,TABLET,AT_RISK,,0,44.05,38,True,True,0,0,0,0.642047
EVT_00035911,PAYMENT_FAILURE,2026-01-01 06:57:01,CUS_001272,MER_00162,1704.91,INR,UPI,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,3,26.55,0,False,False,0,0,0,0.23692
EVT_00039631,PAYMENT_FAILURE,2026-01-01 06:57:16,CUS_001371,MER_00046,7289.95,INR,UPI,DESKTOP,FAILED,PAYMENT_LIMIT,0,60.05,0,False,False,0,0,0,0.48416
EVT_00024145,CHECKOUT_ABANDONMENT,2026-01-01 06:58:11,CUS_001562,MER_00162,13801.79,INR,CARD,MOBILE,AT_RISK,,0,49.74,437,True,False,0,0,0,0.72618
EVT_00054490,PAYMENT_FAILURE,2026-01-01 06:59:02,CUS_000588,MER_00083,8844.86,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,61.95,0,False,False,0,0,0,0.192966
EVT_00046528,PAYMENT_FAILURE,2026-01-01 06:59:46,CUS_000922,MER_00117,2522.14,INR,UPI,MOBILE,FAILED,TIMEOUT,1,66.53,0,False,False,0,0,0,0.525092
EVT_00086175,CHECKOUT_ABANDONMENT,2026-01-01 07:00:37,CUS_001933,MER_00086,5199.84,INR,CARD,DESKTOP,AT_RISK,,0,69.55,431,True,False,0,0,0,0.685052
EVT_00016094,CHECKOUT_ABANDONMENT,2026-01-01 07:03:25,CUS_001088,MER_00182,1585.61,INR,NETBANKING,MOBILE,AT_RISK,,0,30.71,558,True,True,0,0,0,0.758501
EVT_00035811,PAYMENT_FAILURE,2026-01-01 07:03:31,CUS_000511,MER_00117,3383.76,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,2,28.05,0,False,False,0,0,0,0.467102
EVT_00007272,CHECKOUT_ABANDONMENT,2026-01-01 07:04:49,CUS_000565,MER_00035,9854.95,INR,WALLET,MOBILE,AT_RISK,,0,57.66,770,True,False,0,0,0,0.736285
EVT_00041967,PAYMENT_FAILURE,2026-01-01 07:08:41,CUS_001866,MER_00133,14706.23,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,3,29.46,0,False,False,0,0,0,0.131541
EVT_00010269,PAYMENT_FAILURE,2026-01-01 07:16:41,CUS_000697,MER_00100,11879.9,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,0,15.26,0,False,False,0,0,0,0.363695
EVT_00091187,SUBSCRIPTION_FAILURE,2026-01-01 07:19:20,CUS_000025,MER_00177,8152.73,INR,CARD,TABLET,AT_RISK,,0,23.49,0,False,False,231,14,3,0.20356
EVT_00089615,SUBSCRIPTION_FAILURE,2026-01-01 07:22:28,CUS_000907,MER_00069,2933.34,INR,UPI,MOBILE,AT_RISK,,0,28.24,0,False,False,309,20,2,0.357317
EVT_00093763,CHECKOUT_ABANDONMENT,2026-01-01 07:22:30,CUS_001904,MER_00065,1571.77,INR,UPI,MOBILE,AT_RISK,,0,41.03,823,True,False,0,0,0,0.735937
EVT_00002741,PAYMENT_FAILURE,2026-01-01 07:23:26,CUS_000599,MER_00183,3755.24,INR,NETBANKING,MOBILE,FAILED,ISSUER_DECLINE,3,42.07,0,False,False,0,0,0,0.140721
EVT_00019721,SUBSCRIPTION_FAILURE,2026-01-01 07:24:19,CUS_001743,MER_00161,3796.58,INR,NETBANKING,MOBILE,AT_RISK,,0,4.32,0,False,False,864,13,0,0.65925
EVT_00001173,PAYMENT_FAILURE,2026-01-01 07:28:13,CUS_001229,MER_00148,1528.73,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,13.83,0,False,False,0,0,0,0.330365
EVT_00065364,CHECKOUT_ABANDONMENT,2026-01-01 07:28:53,CUS_000380,MER_00045,1438.25,INR,UPI,DESKTOP,AT_RISK,,0,27.37,225,True,False,0,0,0,0.769367
EVT_00055357,PAYMENT_FAILURE,2026-01-01 07:30:17,CUS_000087,MER_00102,5044.41,INR,UPI,MOBILE,FAILED,TIMEOUT,2,36.41,0,False,False,0,0,0,0.460623
EVT_00009807,CHECKOUT_ABANDONMENT,2026-01-01 07:30:30,CUS_001369,MER_00068,7140.7,INR,CARD,MOBILE,AT_RISK,,0,25.11,722,True,True,0,0,0,0.733303
EVT_00022851,PAYMENT_FAILURE,2026-01-01 07:33:49,CUS_001468,MER_00112,13677.19,INR,CARD,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,9.65,0,False,False,0,0,0,0.232746
EVT_00010939,CHECKOUT_ABANDONMENT,2026-01-01 07:37:07,CUS_000200,MER_00062,1221.92,INR,CARD,MOBILE,AT_RISK,,0,41.87,644,True,False,0,0,0,0.713477
EVT_00057295,CHECKOUT_ABANDONMENT,2026-01-01 07:42:10,CUS_001130,MER_00068,1688.4,INR,CARD,MOBILE,AT_RISK,,0,6.41,316,True,False,0,0,0,0.71967
EVT_00069093,PAYMENT_FAILURE,2026-01-01 07:42:35,CUS_000407,MER_00094,7913.78,INR,WALLET,MOBILE,FAILED,ISSUER_DECLINE,3,71.86,0,False,False,0,0,0,0.116844
EVT_00064453,CHECKOUT_ABANDONMENT,2026-01-01 07:43:34,CUS_001839,MER_00128,3072.08,INR,NETBANKING,MOBILE,AT_RISK,,0,1.08,772,True,True,0,0,0,0.740606
EVT_00064116,SUBSCRIPTION_FAILURE,2026-01-01 07:43:37,CUS_001821,MER_00179,3427.77,INR,CARD,TABLET,AT_RISK,,0,65.83,0,False,False,119,6,0,0.614
EVT_00074571,SUBSCRIPTION_FAILURE,2026-01-01 07:44:21,CUS_000913,MER_00136,2983.75,INR,CARD,MOBILE,AT_RISK,,0,1.87,0,False,False,132,6,3,0.32105
EVT_00046135,PAYMENT_FAILURE,2026-01-01 07:47:00,CUS_001122,MER_00037,9247.46,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,1,15.05,0,False,False,0,0,0,0.364933
EVT_00041620,PAYMENT_FAILURE,2026-01-01 07:47:04,CUS_000242,MER_00072,2211.02,INR,NETBANKING,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,2,64.34,0,False,False,0,0,0,0.252361
EVT_00025686,SUBSCRIPTION_FAILURE,2026-01-01 07:48:15,CUS_001378,MER_00012,4539.47,INR,UPI,MOBILE,AT_RISK,,0,47.1,0,False,False,413,9,3,0.322964
EVT_00044832,CHECKOUT_ABANDONMENT,2026-01-01 07:55:00,CUS_000014,MER_00176,2237.12,INR,UPI,MOBILE,AT_RISK,,0,17.6,881,True,False,0,0,0,0.709369
EVT_00020885,PAYMENT_FAILURE,2026-01-01 08:03:33,CUS_000093,MER_00094,3502.36,INR,CARD,MOBILE,FAILED,TIMEOUT,2,18.53,0,False,False,0,0,0,0.4499
EVT_00065714,PAYMENT_FAILURE,2026-01-01 08:06:05,CUS_000502,MER_00031,7501.64,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,1,3.53,0,False,False,0,0,0,0.403914
EVT_00070982,PAYMENT_FAILURE,2026-01-01 08:06:27,CUS_000744,MER_00141,4028.39,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,2,69.57,0,False,False,0,0,0,0.160479
EVT_00059863,PAYMENT_FAILURE,2026-01-01 08:07:01,CUS_001336,MER_00173,8754.2,INR,WALLET,DESKTOP,FAILED,ISSUER_DECLINE,2,48.25,0,False,False,0,0,0,0.188053
EVT_00058542,CHECKOUT_ABANDONMENT,2026-01-01 08:07:41,CUS_001731,MER_00001,1658.62,INR,UPI,DESKTOP,AT_RISK,,0,53.44,853,True,False,0,0,0,0.764422
EVT_00043196,PAYMENT_FAILURE,2026-01-01 08:09:43,CUS_000884,MER_00082,9940.67,INR,CARD,MOBILE,FAILED,TIMEOUT,3,11.56,0,False,False,0,0,0,0.350957
EVT_00007045,PAYMENT_FAILURE,2026-01-01 08:10:31,CUS_000387,MER_00004,2819.11,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,3.4,0,False,False,0,0,0,0.189086
EVT_00000153,PAYMENT_FAILURE,2026-01-01 08:16:05,CUS_001750,MER_00013,2148.94,INR,NETBANKING,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,21.88,0,False,False,0,0,0,0.511348
EVT_00099342,CHECKOUT_ABANDONMENT,2026-01-01 08:24:02,CUS_001504,MER_00147,2022.19,INR,CARD,MOBILE,AT_RISK,,0,14.38,242,True,False,0,0,0,0.74343
EVT_00014511,PAYMENT_FAILURE,2026-01-01 08:32:00,CUS_000048,MER_00188,4250.39,INR,UPI,DESKTOP,FAILED,TIMEOUT,0,15.29,0,False,False,0,0,0,0.634823
EVT_00060192,PAYMENT_FAILURE,2026-01-01 08:48:36,CUS_000659,MER_00154,7635.42,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,26.96,0,False,False,0,0,0,0.259051
EVT_00075313,CHECKOUT_ABANDONMENT,2026-01-01 08:52:42,CUS_000867,MER_00086,1109.44,INR,CARD,MOBILE,AT_RISK,,0,2.76,241,True,True,0,0,0,0.707885
EVT_00015379,PAYMENT_FAILURE,2026-01-01 08:54:05,CUS_001351,MER_00048,1239.18,INR,UPI,DESKTOP,FAILED,NETWORK_ERROR,3,42.64,0,False,False,0,0,0,0.331044
EVT_00044900,CHECKOUT_ABANDONMENT,2026-01-01 08:55:34,CUS_000188,MER_00187,7540.54,INR,UPI,MOBILE,AT_RISK,,0,1.27,481,True,False,0,0,0,0.716095
EVT_00030232,PAYMENT_FAILURE,2026-01-01 09:01:52,CUS_000495,MER_00033,16369.44,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,19.86,0,False,False,0,0,0,0.283327
EVT_00074024,PAYMENT_FAILURE,2026-01-01 09:04:49,CUS_001026,MER_00027,669.57,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,2,1.57,0,False,False,0,0,0,0.285712
EVT_00063129,CHECKOUT_ABANDONMENT,2026-01-01 09:07:33,CUS_001746,MER_00153,12370.51,INR,WALLET,DESKTOP,AT_RISK,,0,23.72,440,True,False,0,0,0,0.77334
EVT_00003515,PAYMENT_FAILURE,2026-01-01 09:08:05,CUS_000235,MER_00024,3483.9,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,0,41.21,0,False,False,0,0,0,0.417776
EVT_00096764,PAYMENT_FAILURE,2026-01-01 09:08:05,CUS_000917,MER_00140,6511.03,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,3,23.34,0,False,False,0,0,0,0.137738
EVT_00034286,PAYMENT_FAILURE,2026-01-01 09:08:58,CUS_000390,MER_00040,4704.76,INR,UPI,DESKTOP,FAILED,TIMEOUT,1,62.23,0,False,False,0,0,0,0.547587
EVT_00094956,CHECKOUT_ABANDONMENT,2026-01-01 09:09:41,CUS_001464,MER_00139,2681.79,INR,CARD,MOBILE,AT_RISK,,0,64.53,337,True,False,0,0,0,0.72347
EVT_00088902,PAYMENT_FAILURE,2026-01-01 09:11:53,CUS_001281,MER_00031,8738.92,INR,WALLET,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,61.0,0,False,False,0,0,0,0.30129
EVT_00068868,PAYMENT_FAILURE,2026-01-01 09:21:48,CUS_001481,MER_00007,1515.68,INR,NETBANKING,DESKTOP,FAILED,PAYMENT_LIMIT,1,21.99,0,False,False,0,0,0,0.326235
EVT_00010932,PAYMENT_FAILURE,2026-01-01 09:22:37,CUS_001801,MER_00068,2869.74,INR,CARD,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,2,49.69,0,False,False,0,0,0,0.23231
EVT_00020718,PAYMENT_FAILURE,2026-01-01 09:23:38,CUS_000055,MER_00042,827.8,INR,UPI,MOBILE,FAILED,TIMEOUT,1,53.1,0,False,False,0,0,0,0.543499
EVT_00055536,CHECKOUT_ABANDONMENT,2026-01-01 09:23:53,CUS_000430,MER_00114,3508.85,INR,UPI,DESKTOP,AT_RISK,,0,20.12,118,True,False,0,0,0,0.661068
EVT_00073350,PAYMENT_FAILURE,2026-01-01 09:29:16,CUS_001426,MER_00170,2526.81,INR,UPI,DESKTOP,FAILED,NETWORK_ERROR,3,60.71,0,False,False,0,0,0,0.345255
EVT_00063013,PAYMENT_FAILURE,2026-01-01 09:37:41,CUS_000698,MER_00019,3541.58,INR,WALLET,MOBILE,FAILED,BANK_TECHNICAL_ERROR,3,33.59,0,False,False,0,0,0,0.417675
EVT_00026114,SUBSCRIPTION_FAILURE,2026-01-01 09:42:58,CUS_001925,MER_00160,4381.85,INR,UPI,TABLET,AT_RISK,,0,68.64,0,False,False,534,5,3,0.146724
EVT_00071682,PAYMENT_FAILURE,2026-01-01 09:50:27,CUS_000420,MER_00155,41601.48,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,2,26.56,0,False,False,0,0,0,0.298231
EVT_00060490,PAYMENT_FAILURE,2026-01-01 09:52:07,CUS_000183,MER_00065,3136.29,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,28.9,0,False,False,0,0,0,0.31204
EVT_00005117,PAYMENT_FAILURE,2026-01-01 09:52:10,CUS_000402,MER_00072,15405.58,INR,CARD,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,0,8.61,0,False,False,0,0,0,0.608375
EVT_00071387,PAYMENT_FAILURE,2026-01-01 09:58:30,CUS_001071,MER_00076,1544.16,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,2,26.32,0,False,False,0,0,0,0.243874
EVT_00052309,CHECKOUT_ABANDONMENT,2026-01-01 10:10:16,CUS_000559,MER_00049,3780.66,INR,UPI,MOBILE,AT_RISK,,0,17.45,627,True,True,0,0,0,0.75903
EVT_00008358,SUBSCRIPTION_FAILURE,2026-01-01 10:13:11,CUS_001101,MER_00171,1964.68,INR,WALLET,MOBILE,AT_RISK,,0,18.78,0,False,False,321,14,3,0.296664
EVT_00075084,PAYMENT_FAILURE,2026-01-01 10:20:49,CUS_000348,MER_00178,1560.53,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,26.11,0,False,False,0,0,0,0.649621
EVT_00092160,PAYMENT_FAILURE,2026-01-01 10:28:37,CUS_000524,MER_00038,11353.04,INR,NETBANKING,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,58.36,0,False,False,0,0,0,0.29975
EVT_00033469,CHECKOUT_ABANDONMENT,2026-01-01 10:31:41,CUS_001059,MER_00123,1010.68,INR,UPI,MOBILE,AT_RISK,,0,69.95,166,False,True,0,0,0,0.525958
EVT_00017458,PAYMENT_FAILURE,2026-01-01 10:31:46,CUS_001822,MER_00111,7908.45,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,1,42.93,0,False,False,0,0,0,0.622047
EVT_00073913,SUBSCRIPTION_FAILURE,2026-01-01 10:35:42,CUS_001609,MER_00145,1753.4,INR,WALLET,DESKTOP,AT_RISK,,0,70.12,0,False,False,607,18,3,0.332303
EVT_00001210,CHECKOUT_ABANDONMENT,2026-01-01 10:42:15,CUS_000105,MER_00126,8157.64,INR,CARD,MOBILE,AT_RISK,,0,35.42,370,True,False,0,0,0,0.750634
EVT_00046303,PAYMENT_FAILURE,2026-01-01 10:55:55,CUS_001412,MER_00084,467.09,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,0,54.93,0,False,False,0,0,0,0.613012
EVT_00047037,SUBSCRIPTION_FAILURE,2026-01-01 11:00:00,CUS_000527,MER_00055,10509.39,INR,CARD,MOBILE,AT_RISK,,0,42.21,0,False,False,529,11,0,0.633559
EVT_00084512,CHECKOUT_ABANDONMENT,2026-01-01 11:01:17,CUS_001144,MER_00031,4414.8,INR,WALLET,MOBILE,AT_RISK,,0,11.78,884,True,False,0,0,0,0.713664
EVT_00072651,CHECKOUT_ABANDONMENT,2026-01-01 11:04:56,CUS_001747,MER_00006,5943.39,INR,CARD,MOBILE,AT_RISK,,0,32.36,633,True,False,0,0,0,0.692705
EVT_00053965,PAYMENT_FAILURE,2026-01-01 11:12:53,CUS_001089,MER_00115,7090.44,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,3.98,0,False,False,0,0,0,0.292197
EVT_00034689,CHECKOUT_ABANDONMENT,2026-01-01 11:19:00,CUS_000554,MER_00050,6493.13,INR,UPI,MOBILE,AT_RISK,,0,52.89,561,True,False,0,0,0,0.769537
EVT_00008520,PAYMENT_FAILURE,2026-01-01 11:20:20,CUS_001703,MER_00199,5537.81,INR,WALLET,DESKTOP,FAILED,ISSUER_DECLINE,0,17.84,0,False,False,0,0,0,0.314065
EVT_00078673,CHECKOUT_ABANDONMENT,2026-01-01 11:22:01,CUS_000980,MER_00163,11477.36,INR,CARD,MOBILE,AT_RISK,,0,36.18,209,True,False,0,0,0,0.762726
EVT_00066005,PAYMENT_FAILURE,2026-01-01 11:26:59,CUS_000142,MER_00072,3571.69,INR,CARD,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,3,16.01,0,False,False,0,0,0,0.228235
EVT_00041737,PAYMENT_FAILURE,2026-01-01 11:29:51,CUS_000867,MER_00148,1647.16,INR,CARD,DESKTOP,FAILED,PAYMENT_LIMIT,1,63.15,0,False,False,0,0,0,0.307114
EVT_00026988,PAYMENT_FAILURE,2026-01-01 11:43:49,CUS_001376,MER_00154,13694.35,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,48.24,0,False,False,0,0,0,0.182214
EVT_00013935,PAYMENT_FAILURE,2026-01-01 11:44:53,CUS_001167,MER_00053,1027.04,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,3,15.9,0,False,False,0,0,0,0.185355
EVT_00045054,PAYMENT_FAILURE,2026-01-01 11:47:39,CUS_001011,MER_00186,22507.95,INR,NETBANKING,MOBILE,FAILED,NETWORK_ERROR,3,57.24,0,False,False,0,0,0,0.392821
EVT_00007876,PAYMENT_FAILURE,2026-01-01 11:50:39,CUS_001912,MER_00082,13470.92,INR,NETBANKING,MOBILE,FAILED,ISSUER_DECLINE,0,12.95,0,False,False,0,0,0,0.360918
EVT_00069115,PAYMENT_FAILURE,2026-01-01 11:54:05,CUS_001804,MER_00079,12745.51,INR,UPI,MOBILE,FAILED,TIMEOUT,1,22.79,0,False,False,0,0,0,0.61031
EVT_00052620,CHECKOUT_ABANDONMENT,2026-01-01 11:57:14,CUS_001602,MER_00045,7488.06,INR,UPI,DESKTOP,AT_RISK,,0,32.01,486,True,False,0,0,0,0.763441
EVT_00043990,PAYMENT_FAILURE,2026-01-01 11:57:54,CUS_001108,MER_00084,5114.7,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,0,69.17,0,False,False,0,0,0,0.308929
EVT_00094454,SUBSCRIPTION_FAILURE,2026-01-01 11:58:47,CUS_000658,MER_00136,3929.25,INR,NETBANKING,MOBILE,AT_RISK,,0,12.62,0,False,False,264,4,0,0.495526
EVT_00010820,PAYMENT_FAILURE,2026-01-01 12:04:43,CUS_000400,MER_00055,5526.08,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,3,53.1,0,False,False,0,0,0,0.19386
EVT_00084965,PAYMENT_FAILURE,2026-01-01 12:09:02,CUS_000073,MER_00165,1198.25,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,41.09,0,False,False,0,0,0,0.196797
EVT_00050340,PAYMENT_FAILURE,2026-01-01 12:14:12,CUS_000636,MER_00185,3310.38,INR,WALLET,DESKTOP,FAILED,TIMEOUT,2,67.02,0,False,False,0,0,0,0.506206
EVT_00097117,PAYMENT_FAILURE,2026-01-01 12:20:44,CUS_000682,MER_00172,11148.06,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,60.45,0,False,False,0,0,0,0.2456
EVT_00042174,PAYMENT_FAILURE,2026-01-01 12:21:49,CUS_000350,MER_00088,14930.89,INR,UPI,TABLET,FAILED,BANK_TECHNICAL_ERROR,1,46.54,0,False,False,0,0,0,0.635894
EVT_00040640,CHECKOUT_ABANDONMENT,2026-01-01 12:26:18,CUS_001363,MER_00098,5014.91,INR,UPI,MOBILE,AT_RISK,,0,52.0,148,True,True,0,0,0,0.695116
EVT_00085872,SUBSCRIPTION_FAILURE,2026-01-01 12:36:41,CUS_000322,MER_00024,7249.75,INR,WALLET,MOBILE,AT_RISK,,0,53.27,0,False,False,137,20,3,0.361029
EVT_00066686,SUBSCRIPTION_FAILURE,2026-01-01 12:39:16,CUS_000826,MER_00110,4610.35,INR,CARD,MOBILE,AT_RISK,,0,29.31,0,False,False,121,6,1,0.519179
EVT_00035523,SUBSCRIPTION_FAILURE,2026-01-01 12:39:44,CUS_000605,MER_00086,1428.93,INR,CARD,MOBILE,AT_RISK,,0,46.92,0,False,False,547,8,3,0.278559
EVT_00031427,PAYMENT_FAILURE,2026-01-01 12:50:33,CUS_000988,MER_00079,3185.59,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,3,55.57,0,False,False,0,0,0,0.356134
EVT_00067923,SUBSCRIPTION_FAILURE,2026-01-01 12:50:41,CUS_000673,MER_00011,2543.44,INR,UPI,DESKTOP,AT_RISK,,0,68.32,0,False,False,403,11,3,0.317656
EVT_00008051,PAYMENT_FAILURE,2026-01-01 12:52:25,CUS_000044,MER_00125,1084.52,INR,UPI,MOBILE,FAILED,TIMEOUT,1,6.64,0,False,False,0,0,0,0.526038
EVT_00005732,PAYMENT_FAILURE,2026-01-01 12:53:35,CUS_000495,MER_00054,6798.01,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,2,11.84,0,False,False,0,0,0,0.236282
EVT_00069384,PAYMENT_FAILURE,2026-01-01 12:55:23,CUS_000803,MER_00128,3456.08,INR,UPI,MOBILE,FAILED,TIMEOUT,2,1.18,0,False,False,0,0,0,0.484133
EVT_00097388,PAYMENT_FAILURE,2026-01-01 12:59:13,CUS_001095,MER_00085,2691.12,INR,NETBANKING,MOBILE,FAILED,TIMEOUT,3,19.34,0,False,False,0,0,0,0.335659
EVT_00064848,PAYMENT_FAILURE,2026-01-01 12:59:18,CUS_000853,MER_00107,3352.1,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,14.54,0,False,False,0,0,0,0.662228
EVT_00080258,PAYMENT_FAILURE,2026-01-01 13:04:43,CUS_000936,MER_00137,5468.13,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,17.46,0,False,False,0,0,0,0.19637
EVT_00093972,SUBSCRIPTION_FAILURE,2026-01-01 13:07:50,CUS_000558,MER_00036,12265.41,INR,UPI,MOBILE,AT_RISK,,0,66.75,0,False,False,858,6,2,0.315983
EVT_00002163,SUBSCRIPTION_FAILURE,2026-01-01 13:08:02,CUS_000504,MER_00183,3859.49,INR,CARD,DESKTOP,AT_RISK,,0,9.28,0,False,False,845,15,3,0.301835
EVT_00069647,PAYMENT_FAILURE,2026-01-01 13:15:08,CUS_001772,MER_00063,41633.37,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,71.62,0,False,False,0,0,0,0.586771
EVT_00097393,PAYMENT_FAILURE,2026-01-01 13:15:11,CUS_000929,MER_00029,4506.48,INR,UPI,MOBILE,FAILED,TIMEOUT,3,30.59,0,False,False,0,0,0,0.341419
EVT_00037660,PAYMENT_FAILURE,2026-01-01 13:18:24,CUS_000299,MER_00110,4046.37,INR,CARD,TABLET,FAILED,PAYMENT_LIMIT,1,48.06,0,False,False,0,0,0,0.349421
EVT_00075349,PAYMENT_FAILURE,2026-01-01 13:19:02,CUS_001989,MER_00149,5774.44,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,2,63.54,0,False,False,0,0,0,0.191357
EVT_00004245,SUBSCRIPTION_FAILURE,2026-01-01 13:22:08,CUS_001990,MER_00016,5626.62,INR,UPI,DESKTOP,AT_RISK,,0,38.11,0,False,False,869,10,2,0.452736
EVT_00090576,SUBSCRIPTION_FAILURE,2026-01-01 13:22:21,CUS_001124,MER_00162,8840.6,INR,UPI,DESKTOP,AT_RISK,,0,6.34,0,False,False,471,15,3,0.306362
EVT_00053952,CHECKOUT_ABANDONMENT,2026-01-01 13:25:37,CUS_000816,MER_00044,5782.24,INR,CARD,DESKTOP,AT_RISK,,0,27.04,172,True,False,0,0,0,0.781704
EVT_00051470,PAYMENT_FAILURE,2026-01-01 13:25:58,CUS_000596,MER_00194,490.09,INR,CARD,DESKTOP,FAILED,TIMEOUT,3,57.15,0,False,False,0,0,0,0.358068
EVT_00030306,PAYMENT_FAILURE,2026-01-01 13:29:16,CUS_001176,MER_00089,11928.04,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,0.14,0,False,False,0,0,0,0.347075
EVT_00058872,PAYMENT_FAILURE,2026-01-01 13:30:17,CUS_000098,MER_00023,2512.34,INR,UPI,TABLET,FAILED,INSUFFICIENT_BALANCE,3,31.47,0,False,False,0,0,0,0.178308
EVT_00062220,PAYMENT_FAILURE,2026-01-01 13:34:20,CUS_001384,MER_00146,2073.38,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,25.17,0,False,False,0,0,0,0.323064
EVT_00094848,PAYMENT_FAILURE,2026-01-01 13:39:06,CUS_000983,MER_00096,5133.26,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,0,65.09,0,False,False,0,0,0,0.324167
EVT_00007329,PAYMENT_FAILURE,2026-01-01 13:40:14,CUS_000355,MER_00010,34776.8,INR,UPI,DESKTOP,FAILED,TIMEOUT,0,58.28,0,False,False,0,0,0,0.699014
EVT_00051479,PAYMENT_FAILURE,2026-01-01 13:42:42,CUS_000208,MER_00047,2762.57,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,2,40.32,0,False,False,0,0,0,0.261367
EVT_00082296,PAYMENT_FAILURE,2026-01-01 13:44:53,CUS_001627,MER_00047,19658.34,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,2,31.02,0,False,False,0,0,0,0.221453
EVT_00018800,PAYMENT_FAILURE,2026-01-01 13:49:34,CUS_000136,MER_00133,3199.11,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,67.73,0,False,False,0,0,0,0.608481
EVT_00054379,CHECKOUT_ABANDONMENT,2026-01-01 13:50:18,CUS_000741,MER_00001,11206.65,INR,UPI,TABLET,AT_RISK,,0,65.32,767,False,True,0,0,0,0.586631
EVT_00062925,PAYMENT_FAILURE,2026-01-01 13:50:44,CUS_001664,MER_00192,2829.97,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,1,36.75,0,False,False,0,0,0,0.603962
EVT_00075363,CHECKOUT_ABANDONMENT,2026-01-01 13:57:08,CUS_000240,MER_00018,358.22,INR,UPI,MOBILE,AT_RISK,,0,53.84,117,True,False,0,0,0,0.648384
EVT_00003555,SUBSCRIPTION_FAILURE,2026-01-01 14:10:08,CUS_000362,MER_00120,2429.43,INR,UPI,MOBILE,AT_RISK,,0,53.79,0,False,False,160,16,2,0.445454
EVT_00078410,PAYMENT_FAILURE,2026-01-01 14:11:33,CUS_000365,MER_00066,3896.29,INR,UPI,MOBILE,FAILED,TIMEOUT,1,0.59,0,False,False,0,0,0,0.520267
